userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced
Zarna Wati,untuk ini gameku kasih bintang 5 karena mau hero atau skin gratis mulu coy ini mungkin bakal jadi game buat gue ngonten tapi nanti besar ya kalau masih ada meskipun ini game ngikutan MLBB tapi masih bagus yang ini lebih berkualitas dan kata²nya buat aku seneng kadang dapet serlok takparani sama bisa buat striker hero sendiri kelas banget jadi itu saja kata² gue untuk game ini jadi by²,11.1.1.4,untuk ini gameku kasih bintang 5 karena mau hero atau skin gratis mulu coy ini mungkin bakal jadi game buat gue ngonten tapi nanti besar ya kalau masih ada meskipun ini game ngikutan mlbb tapi masih bagus yang ini lebih berkualitas dan kata²nya buat aku seneng kadang dapet serlok takparani sama bisa buat striker hero sendiri kelas banget jadi itu saja kata² gue untuk game ini jadi by²,"['untuk', 'ini', 'gameku', 'kasih', 'bintang', '5', 'karena', 'mau', 'hero', 'atau', 'skin', 'gratis', 'mulu', 'coy', 'ini', 'mungkin', 'bakal', 'jadi', 'game', 'buat', 'gue', 'ngonten', 'tapi', 'nanti', 'besar', 'ya', 'kalau', 'masih', 'ada', 'meskipun', 'ini', 'game', 'ngikutan', 'mlbb', 'tapi', 'masih', 'bagus', 'yang', 'ini', 'lebih', 'berkualitas', 'dan', 'kata²nya', 'buat', 'aku', 'seneng', 'kadang', 'dapet', 'serlok', 'takparani', 'sama', 'bisa', 'buat', 'striker', 'hero', 'sendiri', 'kelas', 'banget', 'jadi', 'itu', 'saja', 'kata²', 'gue', 'untuk', 'game', 'ini', 'jadi', 'by²']","['untuk', 'ini', 'gameku', 'kasih', 'bintang', 'karena', 'mau', 'hero', 'atau', 'skin', 'gratis', 'mulu', 'coy', 'ini', 'mungkin', 'bakal', 'jadi', 'game', 'buat', 'gue', 'ngonten', 'tapi', 'nanti', 'besar', 'ya', 'kalau', 'masih', 'ada', 'meskipun', 'ini', 'game', 'ngikutan', 'mlbb', 'tapi', 'masih', 'bagus', 'yang', 'ini', 'lebih', 'berkualitas', 'dan', 'katanya', 'buat', 'aku', 'seneng', 'kadang', 'dapet', 'serlok', 'takparani', 'sama', 'bisa', 'buat', 'striker', 'hero', 'sendiri', 'kelas', 'banget', 'jadi', 'itu', 'saja', 'kata', 'gue', 'untuk', 'game', 'ini', 'jadi', 'by']","['gameku', 'bintang', 'skin', 'gratis', 'coy', 'mungkin', 'ngonten', 'nanti', 'besar', 'meski', 'ngikutan', 'bagus', 'lebih', 'kualitas', 'neng', 'kadang', 'serlok', 'takparani', 'striker', 'sendiri', 'kelas', 'banget', 'by']","['untuk', 'ini', 'gameku', 'kasih', 'bintang', 'karena', 'mau', 'hero', 'atau', 'skin', 'gratis', 'mulu', 'coy', 'ini', 'mungkin', 'bakal', 'jadi', 'game', 'buat', 'gue', 'ngonten', 'tapi', 'nanti', 'besar', 'ya', 'kalau', 'masih', 'ada', 'meski', 'ini', 'game', 'ngikutan', 'mlbb', 'tapi', 'masih', 'bagus', 'yang', 'ini', 'lebih', 'kualitas', 'dan', 'kata', 'buat', 'aku', 'neng', 'kadang', 'dapet', 'serlok', 'takparani', 'sama', 'bisa', 'buat', 'striker', 'hero', 'sendiri', 'kelas', 'banget', 'jadi', 'itu', 'saja', 'kata', 'gue', 'untuk', 'game', 'ini', 'jadi', 'by']","['untuk', 'ini', 'gameku', 'kasih', 'bintang', 'karena', 'mau', 'hero', 'atau', 'skin', 'gratis', 'mulu', 'coy', 'ini', 'mungkin', 'bakal', 'jadi', 'game', 'buat', 'aku', 'ngonten', 'tapi', 'nanti', 'besar', 'ya', 'kalau', 'masih', 'ada', 'meski', 'ini', 'game', 'ngikutan', 'mlbb', 'tapi', 'masih', 'bagus', 'yang', 'ini', 'lebih', 'kualitas', 'dan', 'kata', 'buat', 'aku', 'neng', 'kadang', 'dapet', 'serlok', 'takparani', 'sama', 'bisa', 'buat', 'striker', 'hero', 'sendiri', 'kelas', 'banget', 'jadi', 'itu', 'saja', 'kata', 'aku', 'untuk', 'game', 'ini', 'jadi', 'by']"
Rian Febriansha,game nya boros data saya korban game ini {HONOR OF KING} yang cuma modal unduh data cuma satu hari habis baru beli data padahal data saya 26gb sumber daya game play Hero emblem semua nya Susa ga di permudah mode offline nya pun ga bisa di masukin di paksa update pas gw liat game sebelah mlbb update nya di tunda ketika offline langsung bisa di mainin loading unduh nya pun lama skill Hero nya juga ga tebel karna hp saya kentang jadi efek dikunci skill musuh ga keliatan nyesel gw unduh game ini,11.1.1.4,game nya boros data saya korban game ini {honor of king} yang cuma modal unduh data cuma satu hari habis baru beli data padahal data saya 26gb sumber daya game play hero emblem semua nya susa ga di permudah mode offline nya pun ga bisa di masukin di paksa update pas gw liat game sebelah mlbb update nya di tunda ketika offline langsung bisa di mainin loading unduh nya pun lama skill hero nya juga ga tebel karna hp saya kentang jadi efek dikunci skill musuh ga keliatan nyesel gw unduh game ini,"['game', 'nya', 'boros', 'data', 'saya', 'korban', 'game', 'ini', '{', 'honor', 'of', 'king', '}', 'yang', 'cuma', 'modal', 'unduh', 'data', 'cuma', 'satu', 'hari', 'habis', 'baru', 'beli', 'data', 'padahal', 'data', 'saya', '26gb', 'sumber', 'daya', 'game', 'play', 'hero', 'emblem', 'semua', 'nya', 'susa', 'ga', 'di', 'permudah', 'mode', 'offline', 'nya', 'pun', 'ga', 'bisa', 'di', 'masukin', 'di', 'paksa', 'update', 'pas', 'gw', 'liat', 'game', 'sebelah', 'mlbb', 'update', 'nya', 'di', 'tunda', 'ketika', 'offline', 'langsung', 'bisa', 'di', 'mainin', 'loading', 'unduh', 'nya', 'pun', 'lama', 'skill', 'hero', 'nya', 'juga', 'ga', 'tebel', 'karna', 'hp', 'saya', 'kentang', 'jadi', 'efek', 'dikunci', 'skill', 'musuh', 'ga', 'keliatan', 'nyesel', 'gw', 'unduh', 'game', 'ini']","['game', 'nya', 'boros', 'data', 'saya', 'korban', 'game', 'ini', 'honor', 'of', 'king', 'yang', 'cuma', 'modal', 'unduh', 'data', 'cuma', 'satu', 'hari', 'habis', 'baru', 'beli', 'data', 'padahal', 'data', 'saya', 'gb', 'sumber', 'daya', 'game', 'play', 'hero', 'emblem', 'semua', 'nya', 'susa', 'ga', 'di', 'permudah', 'mode', 'offline', 'nya', 'pun', 'ga', 'bisa', 'di', 'masukin', 'di', 'paksa', 'update', 'pas', 'gw', 'liat', 'game', 'sebelah', 'mlbb', 'update', 'nya', 'di', 'tunda', 'ketika', 'offline', 'langsung', 'bisa', 'di', 'mainin', 'loading', 'unduh', 'nya', 'pun', 'lama', 'skill', 'hero', 'nya', 'juga', 'ga', 'tebel', 'karna', 'hp', 'saya', 'kentang', 'jadi', 'efek', 'dikunci', 'skill', 'musuh', 'ga', 'keliatan', 'nyesel', 'gw', 'unduh', 'game', 'ini']","['boros', 'korban', 'king', 'cuma', 'modal', 'unduh', 'cuma', 'satu', 'habis', 'baru', 'gb', 'sumber', 'daya', 'play', 'emblem', 'semua', 'susa', 'mudah', 'offline', 'masukin', 'paksa', 'update', 'update', 'tunda', 'offline', 'langsung', 'mainin', 'loading', 'unduh', 'lama', 'skill', 'tebel', 'kentang', 'efek', 'kunci', 'skill', 'musuh', 'nyesel', 'unduh']","['game', 'nya', 'boros', 'data', 'saya', 'korban', 'game', 'ini', 'honor', 'of', 'king', 'yang', 'cuma', 'modal', 'unduh', 'data', 'cuma', 'satu', 'hari', 'habis', 'baru', 'beli', 'data', 'padahal', 'data', 'saya', 'gb', 'sumber', 'daya', 'game', 'play', 'hero', 'emblem', 'semua', 'nya', 'susa', 'ga', 'di', 'mudah', 'mode', 'offline', 'nya', 'pun', 'ga', 'bisa', 'di', 'masukin', 'di', 'paksa', 'update', 'pas', 'gw', 'liat', 'game', 'belah', 'mlbb', 'update', 'nya', 'di', 'tunda', 'ketika', 'offline', 'langsung', 'bisa', 'di', 'mainin', 'loading', 'unduh', 'nya', 'pun', 'lama', 'skill', 'hero', 'nya', 'juga', 'ga', 'tebel', 'karna', 'hp', 'saya', 'kentang', 'jadi', 'efek', 'kunci', 'skill', 'musuh', 'ga', 'liat', 'nyesel', 'gw', 'unduh', 'game', 'ini']","['game', 'nya', 'boros', 'data', 'aku', 'korban', 'game', 'ini', 'honor', 'of', 'king', 'yang', 'cuma', 'modal', 'unduh', 'data', 'cuma', 'satu', 'hari', 'habis', 'baru', 'beli', 'data', 'padahal', 'data', 'aku', 'gb', 'sumber', 'daya', 'game', 'play', 'hero', 'emblem', 'semua', 'nya', 'susa', 'tidak', 'di', 'mudah', 'mode', 'offline', 'nya', 'pun', 'tidak', 'bisa', 'di', 'masukin', 'di', 'paksa', 'update', 'pas', 'aku', 'liat', 'game', 'belah', 'mlbb', 'update', 'nya', 'di', 'tunda', 'ketika', 'offline', 'langsung', 'bisa', 'di', 'mainin', 'loading', 'unduh', 'nya', 'pun', 'lama', 'skill', 'hero', 'nya', 'juga', 'tidak', 'tebel', 'karena', 'hp', 'aku', 'kentang', 'jadi', 'efek', 'kunci', 'skill', 'musuh', 'tidak', 'liat', 'nyesel', 'aku', 'unduh', 'game', 'ini']"
Lands Vanz,"apalah ini ketemu tim gak setara sama musuh bahkan bisa dibilang lebih banyak kalah dari pada menang cara gameplay nya gimana main rank juga win and lost banyak lost/kalah, baru menang sekali kalah nya 4 kali menang 2 kali kalah 6 kali perasaan dimoba lain gak terlalu begini, jujur aja saya player main solo tolong hargai pemain solo",11.1.1.4,"apalah ini ketemu tim gak setara sama musuh bahkan bisa dibilang lebih banyak kalah dari pada menang cara gameplay nya gimana main rank juga win and lost banyak lost/kalah, baru menang sekali kalah nya 4 kali menang 2 kali kalah 6 kali perasaan dimoba lain gak terlalu begini, jujur aja saya player main solo tolong hargai pemain solo","['apalah', 'ini', 'ketemu', 'tim', 'gak', 'setara', 'sama', 'musuh', 'bahkan', 'bisa', 'dibilang', 'lebih', 'banyak', 'kalah', 'dari', 'pada', 'menang', 'cara', 'gameplay', 'nya', 'gimana', 'main', 'rank', 'juga', 'win', 'and', 'lost', 'banyak', 'lost/kalah', ',', 'baru', 'menang', 'sekali', 'kalah', 'nya', '4', 'kali', 'menang', '2', 'kali', 'kalah', '6', 'kali', 'perasaan', 'dimoba', 'lain', 'gak', 'terlalu', 'begini', ',', 'jujur', 'aja', 'saya', 'player', 'main', 'solo', 'tolong', 'hargai', 'pemain', 'solo']","['apalah', 'ini', 'ketemu', 'tim', 'gak', 'setara', 'sama', 'musuh', 'bahkan', 'bisa', 'dibilang', 'lebih', 'banyak', 'kalah', 'dari', 'pada', 'menang', 'cara', 'gameplay', 'nya', 'gimana', 'main', 'rank', 'juga', 'win', 'and', 'lost', 'banyak', 'lostkalah', 'baru', 'menang', 'sekali', 'kalah', 'nya', 'kali', 'menang', 'kali', 'kalah', 'kali', 'perasaan', 'dimoba', 'lain', 'gak', 'terlalu', 'begini', 'jujur', 'aja', 'saya', 'player', 'main', 'solo', 'tolong', 'hargai', 'pemain', 'solo']","['ketemu', 'musuh', 'bahkan', 'bilang', 'lebih', 'banyak', 'kalah', 'menang', 'gimana', 'win', 'and', 'lost', 'banyak', 'lostkalah', 'baru', 'menang', 'kalah', 'menang', 'kalah', 'asa', 'dimoba', 'lain', 'terlalu', 'begini', 'jujur', 'tolong', 'harga']","['apa', 'ini', 'ketemu', 'tim', 'gak', 'tara', 'sama', 'musuh', 'bahkan', 'bisa', 'bilang', 'lebih', 'banyak', 'kalah', 'dari', 'pada', 'menang', 'cara', 'gameplay', 'nya', 'gimana', 'main', 'rank', 'juga', 'win', 'and', 'lost', 'banyak', 'lostkalah', 'baru', 'menang', 'sekali', 'kalah', 'nya', 'kali', 'menang', 'kali', 'kalah', 'kali', 'asa', 'dimoba', 'lain', 'gak', 'terlalu', 'begini', 'jujur', 'aja', 'saya', 'player', 'main', 'solo', 'tolong', 'harga', 'main', 'solo']","['apa', 'ini', 'ketemu', 'team', 'tidak', 'tara', 'sama', 'musuh', 'bahkan', 'bisa', 'bilang', 'lebih', 'banyak', 'kalah', 'dari', 'pada', 'menang', 'cara', 'gameplay', 'nya', 'gimana', 'main', 'rank', 'juga', 'win', 'and', 'lost', 'banyak', 'lostkalah', 'baru', 'menang', 'sekali', 'kalah', 'nya', 'kali', 'menang', 'kali', 'kalah', 'kali', 'asa', 'dimoba', 'lain', 'tidak', 'terlalu', 'begini', 'jujur', 'aja', 'aku', 'player', 'main', 'solo', 'tolong', 'harga', 'main', 'solo']"
Andita Chandra Kowara,game ini bodoh tidak mau akun ban permanent dan udah banyak jasa joki akun kalah feeder sengaja itu pura pura serang demi tim musuh menang dan dapatin top tup buat beli skin mahal. mending gua uninstall nanti bulan depan,11.1.1.4,game ini bodoh tidak mau akun ban permanent dan udah banyak jasa joki akun kalah feeder sengaja itu pura pura serang demi tim musuh menang dan dapatin top tup buat beli skin mahal. mending gua uninstall nanti bulan depan,"['game', 'ini', 'bodoh', 'tidak', 'mau', 'akun', 'ban', 'permanent', 'dan', 'udah', 'banyak', 'jasa', 'joki', 'akun', 'kalah', 'feeder', 'sengaja', 'itu', 'pura', 'pura', 'serang', 'demi', 'tim', 'musuh', 'menang', 'dan', 'dapatin', 'top', 'tup', 'buat', 'beli', 'skin', 'mahal', '.', 'mending', 'gua', 'uninstall', 'nanti', 'bulan', 'depan']","['game', 'ini', 'bodoh', 'tidak', 'mau', 'akun', 'ban', 'permanent', 'dan', 'udah', 'banyak', 'jasa', 'joki', 'akun', 'kalah', 'feeder', 'sengaja', 'itu', 'pura', 'pura', 'serang', 'demi', 'tim', 'musuh', 'menang', 'dan', 'dapatin', 'top', 'tup', 'buat', 'beli', 'skin', 'mahal', 'mending', 'gua', 'uninstall', 'nanti', 'bulan', 'depan']","['bodoh', 'akun', 'ban', 'permanent', 'banyak', 'jasa', 'joki', 'akun', 'kalah', 'feeder', 'sengaja', 'pura', 'pura', 'serang', 'demi', 'musuh', 'menang', 'dapatin', 'top', 'tup', 'skin', 'mahal', 'mending', 'uninstall', 'nanti', 'bulan']","['game', 'ini', 'bodoh', 'tidak', 'mau', 'akun', 'ban', 'permanent', 'dan', 'udah', 'banyak', 'jasa', 'joki', 'akun', 'kalah', 'feeder', 'sengaja', 'itu', 'pura', 'pura', 'serang', 'demi', 'tim', 'musuh', 'menang', 'dan', 'dapatin', 'top', 'tup', 'buat', 'beli', 'skin', 'mahal', 'mending', 'gua', 'uninstall', 'nanti', 'bulan', 'depan']","['game', 'ini', 'bodoh', 'tidak', 'mau', 'akun', 'ban', 'permanent', 'dan', 'udah', 'banyak', 'jasa', 'joki', 'akun', 'kalah', 'feeder', 'sengaja', 'itu', 'pura', 'pura', 'serang', 'demi', 'team', 'musuh', 'menang', 'dan', 'dapatin', 'top', 'tup', 'buat', 'beli', 'skin', 'mahal', 'mending', 'aku', 'uninstall', 'nanti', 'bulan', 'depan']"
Muhammad ayup Permadani,"tolong buatin hok yang versi litenya di Indonesia pliss,mau main di hpku tapi kehalang ram 😭😭😭",,"tolong buatin hok yang versi litenya di indonesia pliss,mau main di hpku tapi kehalang ram 😭😭😭","['tolong', 'buatin', 'hok', 'yang', 'versi', 'litenya', 'di', 'indonesia', 'pliss', ',', 'mau', 'main', 'di', 'hpku', 'tapi', 'kehalang', 'ram', '😭😭😭']","['tolong', 'buatin', 'hok', 'yang', 'versi', 'litenya', 'di', 'indonesia', 'pliss', 'mau', 'main', 'di', 'hpku', 'tapi', 'kehalang', 'ram']","['tolong', 'buatin', 'versi', 'litenya', 'indonesia', 'pliss', 'hpku', 'halang', 'ram']","['tolong', 'buatin', 'hok', 'yang', 'versi', 'litenya', 'di', 'indonesia', 'pliss', 'mau', 'main', 'di', 'hpku', 'tapi', 'halang', 'ram']","['tolong', 'buatin', 'hok', 'yang', 'versi', 'litenya', 'di', 'indonesia', 'pliss', 'mau', 'main', 'di', 'hpku', 'tapi', 'halang', 'ram']"
Arik Andry,game terburuk yang pernah saya mainkan... sangat sangat menyesal saya donwload game ini.. serasa main sama komputer.. game apa ini.. mending game sebelah.. udah stun hero nya gak ngotak.. lama bener diem nya.. sampai habis nyawa baru bisa gerak.. anjuran saya kalo bisa main game sebelah aja.. game dragsistem ini..,11.1.1.4,game terburuk yang pernah saya mainkan... sangat sangat menyesal saya donwload game ini.. serasa main sama komputer.. game apa ini.. mending game sebelah.. udah stun hero nya gak ngotak.. lama bener diem nya.. sampai habis nyawa baru bisa gerak.. anjuran saya kalo bisa main game sebelah aja.. game dragsistem ini..,"['game', 'terburuk', 'yang', 'pernah', 'saya', 'mainkan', '...', 'sangat', 'sangat', 'menyesal', 'saya', 'donwload', 'game', 'ini', '..', 'serasa', 'main', 'sama', 'komputer', '..', 'game', 'apa', 'ini', '..', 'mending', 'game', 'sebelah', '..', 'udah', 'stun', 'hero', 'nya', 'gak', 'ngotak', '..', 'lama', 'bener', 'diem', 'nya', '..', 'sampai', 'habis', 'nyawa', 'baru', 'bisa', 'gerak', '..', 'anjuran', 'saya', 'kalo', 'bisa', 'main', 'game', 'sebelah', 'aja', '..', 'game', 'dragsistem', 'ini', '..']","['game', 'terburuk', 'yang', 'pernah', 'saya', 'mainkan', 'sangat', 'sangat', 'menyesal', 'saya', 'donwload', 'game', 'ini', 'serasa', 'main', 'sama', 'komputer', 'game', 'apa', 'ini', 'mending', 'game', 'sebelah', 'udah', 'stun', 'hero', 'nya', 'gak', 'ngotak', 'lama', 'bener', 'diem', 'nya', 'sampai', 'habis', 'nyawa', 'baru', 'bisa', 'gerak', 'anjuran', 'saya', 'kalo', 'bisa', 'main', 'game', 'sebelah', 'aja', 'game', 'dragsistem', 'ini']","['buruk', 'pernah', 'sesal', 'donwload', 'serasa', 'komputer', 'mending', 'stun', 'ngotak', 'lama', 'benar', 'diem', 'sampai', 'habis', 'nyawa', 'baru', 'gerak', 'anjur', 'dragsistem']","['game', 'buruk', 'yang', 'pernah', 'saya', 'main', 'sangat', 'sangat', 'sesal', 'saya', 'donwload', 'game', 'ini', 'serasa', 'main', 'sama', 'komputer', 'game', 'apa', 'ini', 'mending', 'game', 'belah', 'udah', 'stun', 'hero', 'nya', 'gak', 'ngotak', 'lama', 'bener', 'diem', 'nya', 'sampai', 'habis', 'nyawa', 'baru', 'bisa', 'gerak', 'anjur', 'saya', 'kalo', 'bisa', 'main', 'game', 'belah', 'aja', 'game', 'dragsistem', 'ini']","['game', 'buruk', 'yang', 'pernah', 'aku', 'main', 'sangat', 'sangat', 'sesal', 'aku', 'donwload', 'game', 'ini', 'serasa', 'main', 'sama', 'komputer', 'game', 'apa', 'ini', 'mending', 'game', 'belah', 'udah', 'stun', 'hero', 'nya', 'tidak', 'ngotak', 'lama', 'benar', 'diem', 'nya', 'sampai', 'habis', 'nyawa', 'baru', 'bisa', 'gerak', 'anjur', 'aku', 'kalau', 'bisa', 'main', 'game', 'belah', 'aja', 'game', 'dragsistem', 'ini']"
Kei Amakura,"aneh, orang lain yang minta tuker hero, malah gw yang kena report ambil lane orang",11.1.1.4,"aneh, orang lain yang minta tuker hero, malah gw yang kena report ambil lane orang","['aneh', ',', 'orang', 'lain', 'yang', 'minta', 'tuker', 'hero', ',', 'malah', 'gw', 'yang', 'kena', 'report', 'ambil', 'lane', 'orang']","['aneh', 'orang', 'lain', 'yang', 'minta', 'tuker', 'hero', 'malah', 'gw', 'yang', 'kena', 'report', 'ambil', 'lane', 'orang']","['aneh', 'lain', 'minta', 'tuker', 'kena', 'report', 'ambil']","['aneh', 'orang', 'lain', 'yang', 'minta', 'tuker', 'hero', 'malah', 'gw', 'yang', 'kena', 'report', 'ambil', 'lane', 'orang']","['aneh', 'orang', 'lain', 'yang', 'minta', 'tuker', 'hero', 'malah', 'aku', 'yang', 'kena', 'report', 'ambil', 'lane', 'orang']"
Gamia 666,suka saya loh...,11.1.1.4,suka saya loh...,"['suka', 'saya', 'loh', '...']","['suka', 'saya', 'loh']",['suka'],"['suka', 'saya', 'loh']","['suka', 'aku', 'loh']"
Nugi feri Yantoo,game busuk.. sinyal bagus tapi gak bisa gerak,,game busuk.. sinyal bagus tapi gak bisa gerak,"['game', 'busuk', '..', 'sinyal', 'bagus', 'tapi', 'gak', 'bisa', 'gerak']","['game', 'busuk', 'sinyal', 'bagus', 'tapi', 'gak', 'bisa', 'gerak']","['busuk', 'sinyal', 'bagus', 'gerak']","['game', 'busuk', 'sinyal', 'bagus', 'tapi', 'gak', 'bisa', 'gerak']","['game', 'busuk', 'sinyal', 'bagus', 'tapi', 'tidak', 'bisa', 'gerak']"
Tria Anes,nge bug mlu kyak ML,9.4.1.4,nge bug mlu kyak ml,"['nge', 'bug', 'mlu', 'kyak', 'ml']","['nge', 'bug', 'mlu', 'kyak', 'ml']","['bug', 'mlu', 'kyak']","['nge', 'bug', 'mlu', 'kyak', 'ml']","['nge', 'bug', 'mlu', 'kyak', 'ml']"
nazeera faizah,"damage turet kurang kurang kurang kurang sakit , yg di lane apalagi di base",,"damage turet kurang kurang kurang kurang sakit , yg di lane apalagi di base","['damage', 'turet', 'kurang', 'kurang', 'kurang', 'kurang', 'sakit', ',', 'yg', 'di', 'lane', 'apalagi', 'di', 'base']","['damage', 'turet', 'kurang', 'kurang', 'kurang', 'kurang', 'sakit', 'yg', 'di', 'lane', 'apalagi', 'di', 'base']","['damage', 'turet', 'kurang', 'kurang', 'kurang', 'kurang', 'sakit', 'base']","['damage', 'turet', 'kurang', 'kurang', 'kurang', 'kurang', 'sakit', 'yg', 'di', 'lane', 'apalagi', 'di', 'base']","['damage', 'turet', 'kurang', 'kurang', 'kurang', 'kurang', 'sakit', 'yang', 'di', 'lane', 'apalagi', 'di', 'base']"
abi hasabi,JANGAN DOWNLOAD GAME INI 1. BANYAK PEMAIN TOLOL TERUTAMA PHILIPNE 2. NGABISIN KUOTA 3. BUAT ANDA KESEL BISA LOSE 10X NANTI ALASAN SEUSAI GACHA RANDOM ALASAN AJA ADMINYA 4. KELUHAN ANDA DI CUEKIN KAYA NEGRI KONOHA. 5. KALO GA PERCAYA CEK SENDIRI KALO UDA DI TIER ATAS ANDA BISA BANTING HP,11.1.1.4,jangan download game ini 1. banyak pemain tolol terutama philipne 2. ngabisin kuota 3. buat anda kesel bisa lose 10x nanti alasan seusai gacha random alasan aja adminya 4. keluhan anda di cuekin kaya negri konoha. 5. kalo ga percaya cek sendiri kalo uda di tier atas anda bisa banting hp,"['jangan', 'download', 'game', 'ini', '1.', 'banyak', 'pemain', 'tolol', 'terutama', 'philipne', '2.', 'ngabisin', 'kuota', '3.', 'buat', 'anda', 'kesel', 'bisa', 'lose', '10x', 'nanti', 'alasan', 'seusai', 'gacha', 'random', 'alasan', 'aja', 'adminya', '4.', 'keluhan', 'anda', 'di', 'cuekin', 'kaya', 'negri', 'konoha', '.', '5.', 'kalo', 'ga', 'percaya', 'cek', 'sendiri', 'kalo', 'uda', 'di', 'tier', 'atas', 'anda', 'bisa', 'banting', 'hp']","['jangan', 'download', 'game', 'ini', 'banyak', 'pemain', 'tolol', 'terutama', 'philipne', 'ngabisin', 'kuota', 'buat', 'anda', 'kesel', 'bisa', 'lose', 'x', 'nanti', 'alasan', 'seusai', 'gacha', 'random', 'alasan', 'aja', 'adminya', 'keluhan', 'anda', 'di', 'cuekin', 'kaya', 'negri', 'konoha', 'kalo', 'ga', 'percaya', 'cek', 'sendiri', 'kalo', 'uda', 'di', 'tier', 'atas', 'anda', 'bisa', 'banting', 'hp']","['jangan', 'banyak', 'tolol', 'utama', 'philipne', 'ngabisin', 'kuota', 'kesel', 'lose', 'nanti', 'alas', 'usai', 'gacha', 'random', 'alas', 'adminya', 'keluh', 'cuekin', 'negri', 'konoha', 'percaya', 'cek', 'sendiri', 'uda', 'tier', 'atas', 'banting']","['jangan', 'download', 'game', 'ini', 'banyak', 'main', 'tolol', 'utama', 'philipne', 'ngabisin', 'kuota', 'buat', 'anda', 'kesel', 'bisa', 'lose', 'x', 'nanti', 'alas', 'usai', 'gacha', 'random', 'alas', 'aja', 'adminya', 'keluh', 'anda', 'di', 'cuekin', 'kaya', 'negri', 'konoha', 'kalo', 'ga', 'percaya', 'cek', 'sendiri', 'kalo', 'uda', 'di', 'tier', 'atas', 'anda', 'bisa', 'banting', 'hp']","['jangan', 'download', 'game', 'ini', 'banyak', 'main', 'tolol', 'utama', 'philipne', 'ngabisin', 'kuota', 'buat', 'kamu', 'kesel', 'bisa', 'lose', 'kali', 'nanti', 'alas', 'usai', 'gacha', 'random', 'alas', 'aja', 'adminya', 'keluh', 'kamu', 'di', 'cuekin', 'seperti', 'negri', 'konoha', 'kalau', 'tidak', 'percaya', 'cek', 'sendiri', 'kalau', 'uda', 'di', 'tier', 'atas', 'kamu', 'bisa', 'banting', 'hp']"
