stopwords_removed,2-gram
"['boros', 'korban', 'king', 'cuma', 'modal', 'unduh', 'cuma', 'satu', 'habis', 'baru', 'gb', 'sumber', 'daya', 'play', 'emblem', 'semua', 'susa', 'mudah', 'offline', 'masukin', 'paksa', 'update', 'update', 'tunda', 'offline', 'langsung', 'mainin', 'loading', 'unduh', 'lama', 'skill', 'tebel', 'kentang', 'efek', 'kunci', 'skill', 'musuh', 'nyesel', 'unduh']","['baru_gb', 'boros_korban', 'cuma_modal', 'cuma_satu', 'daya_play', 'efek_kunci', 'emblem_semua', 'gb_sumber', 'habis_baru', 'kentang_efek', 'king_cuma', 'korban_king', 'kunci_skill', 'lama_skill', 'langsung_mainin', 'loading_unduh', 'mainin_loading', 'masukin_paksa', 'modal_unduh', 'mudah_offline', 'musuh_nyesel', 'nyesel_unduh', 'offline_langsung', 'offline_masukin', 'paksa_update', 'play_emblem', 'satu_habis', 'semua_susa', 'skill_musuh', 'skill_tebel', 'sumber_daya', 'susa_mudah', 'tebel_kentang', 'tunda_offline', 'unduh_cuma', 'unduh_lama', 'update_tunda', 'update_update']"
"['ketemu', 'musuh', 'bahkan', 'bilang', 'lebih', 'banyak', 'kalah', 'menang', 'gimana', 'win', 'and', 'lost', 'banyak', 'lostkalah', 'baru', 'menang', 'kalah', 'menang', 'kalah', 'asa', 'dimoba', 'lain', 'terlalu', 'begini', 'jujur', 'tolong', 'harga']","['and_lost', 'asa_dimoba', 'bahkan_bilang', 'banyak_kalah', 'banyak_lostkalah', 'baru_menang', 'begini_jujur', 'bilang_lebih', 'dimoba_lain', 'gimana_win', 'jujur_tolong', 'kalah_asa', 'kalah_menang', 'ketemu_musuh', 'lain_terlalu', 'lebih_banyak', 'lost_banyak', 'lostkalah_baru', 'menang_gimana', 'menang_kalah', 'musuh_bahkan', 'terlalu_begini', 'tolong_harga', 'win_and']"
"['bodoh', 'akun', 'ban', 'permanent', 'banyak', 'jasa', 'joki', 'akun', 'kalah', 'feeder', 'sengaja', 'pura', 'pura', 'serang', 'demi', 'musuh', 'menang', 'dapatin', 'top', 'tup', 'skin', 'mahal', 'mending', 'uninstall', 'nanti', 'bulan']","['akun_ban', 'akun_kalah', 'ban_permanent', 'banyak_jasa', 'bodoh_akun', 'dapatin_top', 'demi_musuh', 'feeder_sengaja', 'jasa_joki', 'joki_akun', 'kalah_feeder', 'mahal_mending', 'menang_dapatin', 'mending_uninstall', 'musuh_menang', 'nanti_bulan', 'permanent_banyak', 'pura_pura', 'pura_serang', 'sengaja_pura', 'serang_demi', 'skin_mahal', 'top_tup', 'tup_skin', 'uninstall_nanti']"
"['tolong', 'buatin', 'versi', 'litenya', 'indonesia', 'pliss', 'hpku', 'halang', 'ram']","['buatin_versi', 'halang_ram', 'hpku_halang', 'indonesia_pliss', 'litenya_indonesia', 'pliss_hpku', 'tolong_buatin', 'versi_litenya']"
"['buruk', 'pernah', 'sesal', 'donwload', 'serasa', 'komputer', 'mending', 'stun', 'ngotak', 'lama', 'benar', 'diem', 'sampai', 'habis', 'nyawa', 'baru', 'gerak', 'anjur', 'dragsistem']","['anjur_dragsistem', 'baru_gerak', 'benar_diem', 'buruk_pernah', 'diem_sampai', 'donwload_serasa', 'gerak_anjur', 'habis_nyawa', 'komputer_mending', 'lama_benar', 'mending_stun', 'ngotak_lama', 'nyawa_baru', 'pernah_sesal', 'sampai_habis', 'serasa_komputer', 'sesal_donwload', 'stun_ngotak']"
"['aneh', 'lain', 'minta', 'tuker', 'kena', 'report', 'ambil']","['aneh_lain', 'kena_report', 'lain_minta', 'minta_tuker', 'report_ambil', 'tuker_kena']"
['suka'],[]
"['busuk', 'sinyal', 'bagus', 'gerak']","['bagus_gerak', 'busuk_sinyal', 'sinyal_bagus']"
"['bug', 'mlu', 'kyak']","['bug_mlu', 'mlu_kyak']"
"['damage', 'turet', 'kurang', 'kurang', 'kurang', 'kurang', 'sakit', 'base']","['damage_turet', 'kurang_kurang', 'kurang_sakit', 'sakit_base', 'turet_kurang']"
"['jangan', 'banyak', 'tolol', 'utama', 'philipne', 'ngabisin', 'kuota', 'kesel', 'lose', 'nanti', 'alas', 'usai', 'gacha', 'random', 'alas', 'adminya', 'keluh', 'cuekin', 'negri', 'konoha', 'percaya', 'cek', 'sendiri', 'uda', 'tier', 'atas', 'banting']","['adminya_keluh', 'alas_adminya', 'alas_usai', 'atas_banting', 'banyak_tolol', 'cek_sendiri', 'cuekin_negri', 'gacha_random', 'jangan_banyak', 'keluh_cuekin', 'kesel_lose', 'konoha_percaya', 'kuota_kesel', 'lose_nanti', 'nanti_alas', 'negri_konoha', 'ngabisin_kuota', 'percaya_cek', 'philipne_ngabisin', 'random_alas', 'sendiri_uda', 'tier_atas', 'tolol_utama', 'uda_tier', 'usai_gacha', 'utama_philipne']"
"['seluruh', 'spektakuler', 'sendiri', 'tenchent', 'games', 'beri', 'pasti', 'nguras', 'banyak', 'baget', 'cuy', 'tapiya', 'dia', 'beri', 'grafis', 'manja', 'mata', 'semua', 'tanks', 'developer', 'utama', 'tenchen', 'salut', 'lo', 'gagal', 'saran', 'ngehidupin', 'chess', 'rush', 'tolong', 'developer', 'terimakasih']","['baget_cuy', 'banyak_baget', 'beri_grafis', 'beri_pasti', 'chess_rush', 'cuy_tapiya', 'developer_terimakasih', 'developer_utama', 'dia_beri', 'gagal_saran', 'games_beri', 'grafis_manja', 'lo_gagal', 'manja_mata', 'mata_semua', 'ngehidupin_chess', 'nguras_banyak', 'pasti_nguras', 'rush_tolong', 'salut_lo', 'saran_ngehidupin', 'seluruh_spektakuler', 'semua_tanks', 'sendiri_tenchent', 'spektakuler_sendiri', 'tanks_developer', 'tapiya_dia', 'tenchen_salut', 'tenchent_games', 'tolong_developer', 'utama_tenchen']"
"['saran', 'diupdate', 'sesuai', 'tinggi', 'sebut', 'ketemu', 'mana', 'tinggi', 'mid', 'dia', 'jungle', 'sedang', 'mid', 'tinggi', 'support', 'imbang', 'ujung', 'ajang', 'coba', 'coba']","['ajang_coba', 'coba_coba', 'dia_jungle', 'diupdate_sesuai', 'imbang_ujung', 'jungle_sedang', 'ketemu_mana', 'mana_tinggi', 'mid_dia', 'mid_tinggi', 'saran_diupdate', 'sebut_ketemu', 'sedang_mid', 'sesuai_tinggi', 'support_imbang', 'tinggi_mid', 'tinggi_sebut', 'tinggi_support', 'ujung_ajang']"
"['oke', 'pokok']",['oke_pokok']
"['rusak', 'kalah']",['rusak_kalah']
"['coba', 'oke', 'banget', 'normal', 'sudah', 'sampai', 'gold', 'masuk', 'ranked', 'selalu', 'putus', 'normal', 'lancar', 'ranked', 'selalu', 'putus', 'tolong', 'baik', 'hapus', 'mending', 'laen']","['baik_hapus', 'banget_normal', 'coba_oke', 'gold_masuk', 'hapus_mending', 'lancar_ranked', 'masuk_ranked', 'mending_laen', 'normal_lancar', 'normal_sudah', 'oke_banget', 'putus_normal', 'putus_tolong', 'ranked_selalu', 'sampai_gold', 'selalu_putus', 'sudah_sampai', 'tolong_baik']"
"['gajelas', 'masa', 'duo', 'teman', 'ketemu', 'master', 'sedang', 'tmn', 'sudah', 'gm', 'musuh', 'gm', 'smua', 'sampai', 'mitik', 'mana', 'biasa', 'ngetrol', 'ampe', 'lose', 'gaada', 'naik', 'naik', 'minimal', 'kalah', 'kasi', 'musuh', 'gampang', 'gm', 'bintang', 'turun', 'ampe', 'master', 'bintang', 'biasa', 'new', 'baru']","['ampe_lose', 'ampe_master', 'biasa_new', 'biasa_ngetrol', 'bintang_biasa', 'bintang_turun', 'duo_teman', 'gaada_naik', 'gajelas_masa', 'gampang_gm', 'gm_bintang', 'gm_musuh', 'gm_smua', 'kalah_kasi', 'kasi_musuh', 'ketemu_master', 'lose_gaada', 'mana_biasa', 'masa_duo', 'master_bintang', 'master_sedang', 'minimal_kalah', 'mitik_mana', 'musuh_gampang', 'musuh_gm', 'naik_minimal', 'naik_naik', 'new_baru', 'ngetrol_ampe', 'sampai_mitik', 'sedang_tmn', 'smua_sampai', 'sudah_gm', 'teman_ketemu', 'tmn_sudah', 'turun_ampe']"
"['terlalu', 'buruk', 'terlalu', 'barufeeding', 'bahkan', 'jika', 'mabar', 'dua', 'tiga', 'diamond', 'master', 'report', 'otomatis', 'buruk', 'dasar', 'nilai', 'akhir', 'bukan', 'kerja', 'bahkan', 'jika', 'laku', 'report', 'dua', 'gagal', 'hukum', 'berat', 'skill', 'delay', 'keluar', 'entah', 'bug', 'sengaja', 'tetapi', 'kaku', 'grafik', 'bagus']","['akhir_bukan', 'bahkan_jika', 'barufeeding_bahkan', 'berat_skill', 'bug_sengaja', 'bukan_kerja', 'buruk_dasar', 'buruk_terlalu', 'dasar_nilai', 'delay_keluar', 'diamond_master', 'dua_gagal', 'dua_tiga', 'entah_bug', 'gagal_hukum', 'grafik_bagus', 'hukum_berat', 'jika_laku', 'jika_mabar', 'kaku_grafik', 'keluar_entah', 'kerja_bahkan', 'laku_report', 'mabar_dua', 'master_report', 'nilai_akhir', 'otomatis_buruk', 'report_dua', 'report_otomatis', 'sengaja_tetapi', 'skill_delay', 'terlalu_barufeeding', 'terlalu_buruk', 'tetapi_kaku', 'tiga_diamond']"
"['ping', 'buruk', 'ah', 'sudah']","['ah_sudah', 'buruk_ah', 'ping_buruk']"
"['seruh', 'banget']",['seruh_banget']
"['bagus', 'grafik', 'bagustapi', 'mohon', 'bug', 'hilangin', 'animasi', 'tolong', 'diperbaikisudah', 'segitu', 'terimakasih']","['animasi_tolong', 'bagus_grafik', 'bagustapi_mohon', 'bug_hilangin', 'diperbaikisudah_segitu', 'grafik_bagustapi', 'hilangin_animasi', 'mohon_bug', 'segitu_terimakasih', 'tolong_diperbaikisudah']"
"['tolong', 'developer', 'stabil', 'router', 'walaupun', 'bagus', 'tetapi', 'kurang', 'stabil', 'banned', 'cheat', 'lebih', 'level', 'max', 'sehingga', 'rugi', 'lain', 'kecewa']","['bagus_tetapi', 'banned_cheat', 'cheat_lebih', 'developer_stabil', 'kurang_stabil', 'lain_kecewa', 'lebih_level', 'level_max', 'max_sehingga', 'router_walaupun', 'rugi_lain', 'sehingga_rugi', 'stabil_banned', 'stabil_router', 'tetapi_kurang', 'tolong_developer', 'walaupun_bagus']"
"['bintang', 'duku', 'bug', 'sinyal', 'bagus', 'tolong', 'baik', 'biar', 'enak']","['bagus_tolong', 'baik_biar', 'biar_enak', 'bintang_duku', 'bug_sinyal', 'duku_bug', 'sinyal_bagus', 'tolong_baik']"
"['gemnya', 'mantap']",['gemnya_mantap']
"['sempat', 'henti', 'jaringanya', 'lag', 'sekarang', 'coba', 'suka', 'lag', 'wifi', 'lag', 'lag', 'keluar', 'd', 'baik', 'masalah', 'jaringanya', 'lumayan', 'enak', 'd', 'mainin', 'terimakasih']","['baik_masalah', 'coba_suka', 'enak_mainin', 'henti_jaringanya', 'jaringanya_lag', 'jaringanya_lumayan', 'keluar_baik', 'lag_keluar', 'lag_lag', 'lag_sekarang', 'lag_wifi', 'lumayan_enak', 'mainin_terimakasih', 'masalah_jaringanya', 'sekarang_coba', 'sempat_henti', 'suka_lag', 'wifi_lag']"
"['gacor', 'kang']",['gacor_kang']
['bagus'],[]
"['selalu', 'kalah', 'sampai', 'turun', 'bintang', 'bodo', 'amat']","['bintang_bodo', 'bodo_amat', 'kalah_sampai', 'sampai_turun', 'selalu_kalah', 'turun_bintang']"
"['beri', 'pacar', 'ngotak', 'pacar', 'bot', 'gila', 'ish']","['beri_pacar', 'bot_gila', 'gila_ish', 'ngotak_pacar', 'pacar_bot', 'pacar_ngotak']"
"['sudah', 'bagus', 'sekadar', 'saran', 'cinta', 'studios', 'usahain', 'update', 'guna', 'jangan', 'terlalu', 'besar', 'banyak', 'keluh', 'banyak', 'kuras', 'semenjak', 'update', 'tolong', 'jangan', 'terlalu', 'banyak', 'makan', 'kasihan', 'ken', 'halang', 'device']","['bagus_sekadar', 'banyak_keluh', 'banyak_kuras', 'banyak_makan', 'besar_banyak', 'cinta_studios', 'guna_jangan', 'halang_device', 'jangan_terlalu', 'kasihan_ken', 'keluh_banyak', 'ken_halang', 'kuras_semenjak', 'makan_kasihan', 'saran_cinta', 'sekadar_saran', 'semenjak_update', 'studios_usahain', 'sudah_bagus', 'terlalu_banyak', 'terlalu_besar', 'tolong_jangan', 'update_guna', 'update_tolong', 'usahain_update']"
"['sudah', 'mantap', 'performa', 'mantap', 'kualitas', 'skin', 'or', 'mantap', 'neko', 'rata', 'kiri', 'kentang', 'lancar', 'brutal', 'event', 'gausah', 'tanya', 'mantap', 'abizz', 'kritik', 'dev', 'ntah', 'knpa', 'mabar', 'teman', 'ping', 'buruk', 'naik', 'turun', 'an', 'sumpah', 'ganggu', 'bngt', 'posisi', 'aman', 'jarang', 'buruk']","['abizz_kritik', 'aman_jarang', 'an_sumpah', 'bngt_posisi', 'brutal_event', 'buruk_naik', 'dev_ntah', 'event_gausah', 'ganggu_bngt', 'gausah_tanya', 'jarang_buruk', 'kentang_lancar', 'kiri_kentang', 'knpa_mabar', 'kritik_dev', 'kualitas_skin', 'lancar_brutal', 'mabar_teman', 'mantap_abizz', 'mantap_kualitas', 'mantap_neko', 'mantap_performa', 'naik_turun', 'neko_rata', 'ntah_knpa', 'or_mantap', 'performa_mantap', 'ping_buruk', 'posisi_aman', 'rata_kiri', 'skin_or', 'sudah_mantap', 'sumpah_ganggu', 'tanya_mantap', 'teman_ping', 'turun_an']"
['bagus'],[]
"['skin', 'banyak']",['skin_banyak']
['keren'],[]
"['izin', 'comeback', 'minimal']","['comeback_minimal', 'izin_comeback']"
"['cukup', 'tarik']",['cukup_tarik']
"['lelah', 'algoritma', 'habis', 'winstreak', 'terbit', 'losestreak', 'kadang', 'winlosewinlose', 'capek', 'malam', 'cuma', 'nambah', 'bintang']","['algoritma_habis', 'capek_malam', 'cuma_nambah', 'habis_winstreak', 'kadang_winlosewinlose', 'lelah_algoritma', 'losestreak_kadang', 'malam_cuma', 'nambah_bintang', 'terbit_losestreak', 'winlosewinlose_capek', 'winstreak_terbit']"
"['tolong', 'report', 'ubah', 'ajah', 'sekarang', 'guna', 'banyak', 'anomali', 'jelas', 'kelar', 'report', 'kena', 'report', 'sluruhan', 'bagus', 'banget', 'banyak', 'event', 'skin', 'gratis', 'ajah', 'saran', 'tolong', 'report', 'ubah', 'ajah']","['ajah_saran', 'ajah_sekarang', 'anomali_jelas', 'bagus_banget', 'banget_banyak', 'banyak_anomali', 'banyak_event', 'event_skin', 'gratis_ajah', 'guna_banyak', 'jelas_kelar', 'kelar_report', 'kena_report', 'report_kena', 'report_sluruhan', 'report_ubah', 'saran_tolong', 'sekarang_guna', 'skin_gratis', 'sluruhan_bagus', 'tolong_report', 'ubah_ajah']"
"['bagus', 'bahasa', 'lumayan', 'gaul', 'baik', 'pernah']","['bagus_bahasa', 'bahasa_lumayan', 'baik_pernah', 'gaul_baik', 'lumayan_gaul']"
"['seru', 'tarik']",['seru_tarik']
"['lumayan', 'seru', 'ketimbang']","['lumayan_seru', 'seru_ketimbang']"
"['rusak', 'noob', 'sampai', 'gm', 'best']","['gm_best', 'noob_sampai', 'rusak_noob', 'sampai_gm']"
"['walau', 'stres', 'sukadisitulah', 'letak', 'asiknya']","['letak_asiknya', 'stres_sukadisitulah', 'sukadisitulah_letak', 'walau_stres']"
"['gimana', 'beri', 'kode', 'kirim', 'sosial', 'sensor']","['beri_kode', 'gimana_beri', 'kirim_sosial', 'kode_kirim', 'sosial_sensor']"
"['anj', 'lain', 'lag', 'lag', 'banget', 'loading', 'lama', 'banget', 'kesel', 'emosi']","['anj_lain', 'banget_kesel', 'banget_loading', 'kesel_emosi', 'lag_banget', 'lag_lag', 'lain_lag', 'lama_banget', 'loading_lama']"
"['gemnya', 'haram']",['gemnya_haram']
"['sinyal', 'full', 'mesti', 'lag']","['full_mesti', 'mesti_lag', 'sinyal_full']"
"['buruk', 'mending']",['buruk_mending']
"['gila', 'cuy', 'keren', 'cuma', 'kentang', 'lag']","['cuma_kentang', 'cuy_keren', 'gila_cuy', 'kentang_lag', 'keren_cuma']"
"['ken', 'memori', 'cukup', 'lag']","['cukup_lag', 'ken_memori', 'memori_cukup']"
"['seru', 'buruk', 'pay', 'win', 'mending', 'legends', 'buruk', 'jangan', 'donload', 'guys']","['buruk_jangan', 'buruk_pay', 'donload_guys', 'jangan_donload', 'legends_buruk', 'mending_legends', 'pay_win', 'seru_buruk', 'win_mending']"
"['hahaha', 'copyan', 'ge', 'deuh', 'sgala', 'pjang', 'iklan', 'wkwkw']","['copyan_ge', 'deuh_sgala', 'ge_deuh', 'hahaha_copyan', 'iklan_wkwkw', 'pjang_iklan', 'sgala_pjang']"
"['enggak', 'suka', 'bintang', 'proteksi', 'poin', 'tetap', 'turun', 'bintang', 'aman', 'minimal', 'lebih', 'suka', 'bintang', 'lama']","['aman_minimal', 'bintang_aman', 'bintang_lama', 'bintang_proteksi', 'enggak_suka', 'lebih_suka', 'minimal_lebih', 'poin_tetap', 'proteksi_poin', 'suka_bintang', 'tetap_turun', 'turun_bintang']"
['enak'],[]
"['dlu', 'kya', 'kluar', 'sndri', 'parah', 'buruk']","['dlu_kya', 'kluar_sndri', 'kya_kluar', 'parah_buruk', 'sndri_parah']"
"['event', 'cukup', 'sulit', 'jatuhin', 'kartu', 'tari', 'sampai', 'kelar', 'event', 'pernah', 'mohon', 'mudah', 'trimaksih']","['cukup_sulit', 'event_cukup', 'event_pernah', 'jatuhin_kartu', 'kartu_tari', 'kelar_event', 'mohon_mudah', 'mudah_trimaksih', 'pernah_mohon', 'sampai_kelar', 'sulit_jatuhin', 'tari_sampai']"
"['suka', 'skill', 'mantap', 'mantap', 'bahkan', 'mvp']","['bahkan_mvp', 'mantap_bahkan', 'mantap_mantap', 'skill_mantap', 'suka_skill']"
['nice'],[]
"['update', 'happy', 'mod', 'king', 'happy', 'mod']","['happy_mod', 'king_happy', 'mod_king', 'update_happy']"
[],[]
"['grafik', 'tolong', 'tingkat']","['grafik_tolong', 'tolong_tingkat']"
['seru'],[]
"['tolong', 'rendahin']",['tolong_rendahin']
"['benci', 'update', 'seaon', 'stuck', 'loding', 'screen', 'masuk', 'dalam', 'sampai', 'reinstall', 'benar', 'rugi']","['benar_rugi', 'benci_update', 'dalam_sampai', 'loding_screen', 'masuk_dalam', 'reinstall_benar', 'sampai_reinstall', 'screen_masuk', 'seaon_stuck', 'stuck_loding', 'update_seaon']"
"['tolol', 'b', 'mvpkonyol']",['tolol_mvpkonyol']
"['baik', 'jangan', 'cuma', 'skin', 'gacha', 'melulu', 'peduli', 'tetap', 'stay']","['baik_jangan', 'cuma_skin', 'gacha_melulu', 'jangan_cuma', 'melulu_peduli', 'peduli_tetap', 'skin_gacha', 'tetap_stay']"
"['tolong', 'fix', 'bagi', 'fps', 'dimensity', 'ultra', 'biasa', 'fps', 'maks', 'kenapa', 'lock', 'fps']","['bagi_fps', 'biasa_fps', 'dimensity_ultra', 'fix_bagi', 'fps_dimensity', 'fps_maks', 'kenapa_lock', 'lock_fps', 'maks_kenapa', 'tolong_fix', 'ultra_biasa']"
"['banyak', 'bug']",['banyak_bug']
"['gj', 'merah', 'kalah', 'mlu', 'biru', 'menang', 'knp', 'merah', 'kalah']","['biru_menang', 'gj_merah', 'kalah_mlu', 'knp_merah', 'menang_knp', 'merah_kalah', 'mlu_biru']"
"['baik', 'seluruh', 'dunia']","['baik_seluruh', 'seluruh_dunia']"
"['barang', 'bagus']",['barang_bagus']
"['tolong', 'management', 'masa', 'kalah', 'nambah', 'bintang', 'sedang', 'menang', 'kadang', 'nambah', 'bintang', 'kesel', 'jengkel', 'tolong', 'baik']","['bintang_kesel', 'bintang_sedang', 'jengkel_tolong', 'kadang_nambah', 'kalah_nambah', 'kesel_jengkel', 'management_masa', 'masa_kalah', 'menang_kadang', 'nambah_bintang', 'sedang_menang', 'tolong_baik', 'tolong_management']"
"['mana', 'masuk', 'tanding', 'pakek', 'wifi', 'selalu', 'wifi', 'lancar', 'biasa', 'rnk', 'tolong', 'baik', 'bintang', 'satu']","['baik_bintang', 'biasa_rnk', 'bintang_satu', 'lancar_biasa', 'mana_masuk', 'masuk_tanding', 'pakek_wifi', 'rnk_tolong', 'selalu_wifi', 'tanding_pakek', 'tolong_baik', 'wifi_lancar', 'wifi_selalu']"
['sampah'],[]
"['sudah', 'bagus', 'selalu', 'notih', 'server', 'merespon', 'ngeselin']","['bagus_selalu', 'merespon_ngeselin', 'notih_server', 'selalu_notih', 'server_merespon', 'sudah_bagus']"
"['makin', 'makin', 'menjadijadi', 'kocak', 'pensiun', 'begitu']","['kocak_pensiun', 'makin_makin', 'makin_menjadijadi', 'menjadijadi_kocak', 'pensiun_begitu']"
"['keren', 'kalah', 'bagus', 'tolong', 'bug', 'y', 'hilang', 'cukup', 'terimakasih']","['bagus_tolong', 'bug_hilang', 'cukup_terimakasih', 'hilang_cukup', 'kalah_bagus', 'keren_kalah', 'tolong_bug']"
"['ganti', 'happy', 'coin', 'ganti']","['coin_ganti', 'ganti_happy', 'happy_coin']"
"['bagus', 'tolong', 'diturunin', 'sedikit', 'donk', 'kentang', 'kadang', 'muat', 'tolong', 'ringan', 'hapus', 'file', 'dalam', 'nurun', 'tetap', 'gb']","['bagus_tolong', 'dalam_nurun', 'diturunin_sedikit', 'donk_kentang', 'file_dalam', 'hapus_file', 'kadang_muat', 'kentang_kadang', 'muat_tolong', 'nurun_tetap', 'ringan_hapus', 'sedikit_donk', 'tetap_gb', 'tolong_diturunin', 'tolong_ringan']"
['deeh'],[]
"['kenapa', 'ngga', 'jelas', 'mana', 'selalu', 'musuh', 'jago']","['jelas_mana', 'kenapa_ngga', 'mana_selalu', 'musuh_jago', 'ngga_jelas', 'selalu_musuh']"
['ganti'],[]
"['baik', 'hobi', 'ngebahagiain', 'efek', 'kualitas', 'bagus', 'skin', 'mahal', 'gratis', 'musuh', 'imbang', 'jago', 'enggak', 'beban', 'engga', 'top', 'up', 'duit', 'kurang', 'pokok', 'terimakasih', 'banget', 'developer', 'terbest', 'bintang']","['bagus_skin', 'baik_hobi', 'banget_developer', 'beban_engga', 'developer_terbest', 'duit_kurang', 'efek_kualitas', 'engga_top', 'enggak_beban', 'gratis_musuh', 'hobi_ngebahagiain', 'imbang_jago', 'jago_enggak', 'kualitas_bagus', 'kurang_pokok', 'mahal_gratis', 'musuh_imbang', 'ngebahagiain_efek', 'pokok_terimakasih', 'skin_mahal', 'terbest_bintang', 'terimakasih_banget', 'top_up', 'up_duit']"
"['sekarang', 'darksystem', 'anjeng']","['darksystem_anjeng', 'sekarang_darksystem']"
['sampah'],[]
"['kenapa', 'suka', 'keluar', 'sendiri', 'bagus', 'spek', 'kentang', 'amat', 'keluar', 'sendiri', 'suka', 'bete', 'push']","['amat_keluar', 'bagus_spek', 'bete_push', 'keluar_sendiri', 'kenapa_suka', 'kentang_amat', 'sendiri_bagus', 'sendiri_suka', 'spek_kentang', 'suka_bete', 'suka_keluar']"
"['developer', 'perhati', 'masuk']","['developer_perhati', 'perhati_masuk']"
"['bintang', 'ajg', 'mackingnya', 'jelek', 'babi']","['ajg_mackingnya', 'bintang_ajg', 'jelek_babi', 'mackingnya_jelek']"
['keren'],[]
"['sampah', 'hina', 'banget', 'pentol', 'pinoy', 'asu', 'capek', 'mending', 'pisah', 'ph']","['asu_capek', 'banget_pentol', 'capek_mending', 'hina_banget', 'mending_pisah', 'pentol_pinoy', 'pinoy_asu', 'pisah_ph', 'sampah_hina']"
"['tolol', 'banyak', 'spell', 'guna', 'paling', 'berisik']","['banyak_spell', 'guna_paling', 'paling_berisik', 'spell_guna', 'tolol_banyak']"
"['sudah', 'oke', 'logis', 'musuh', 'kuat', 'tolong', 'baik']","['kuat_tolong', 'logis_musuh', 'musuh_kuat', 'oke_logis', 'sudah_oke', 'tolong_baik']"
"['keren', 'event', 'banyak', 'skin', 'gratis', 'banyak', 'mantep', 'mending', 'hapus', 'kikir', 'cok', 'ls', 'mvp', 'lose', 'cuma', 'winmending', 'sudah', 'aseli', 'mah', 'saran', 'tuntut', 'tu', 'moontod', 'banyak', 'plagiat', 'cik', 'aseli']","['aseli_mah', 'banyak_mantep', 'banyak_plagiat', 'banyak_skin', 'cik_aseli', 'cok_ls', 'cuma_winmending', 'event_banyak', 'gratis_banyak', 'hapus_kikir', 'keren_event', 'kikir_cok', 'lose_cuma', 'ls_mvp', 'mah_saran', 'mantep_mending', 'mending_hapus', 'moontod_banyak', 'mvp_lose', 'plagiat_cik', 'saran_tuntut', 'skin_gratis', 'sudah_aseli', 'tu_moontod', 'tuntut_tu', 'winmending_sudah']"
['bagus'],[]
"['kampanh', 'suka', 'lag']","['kampanh_suka', 'suka_lag']"
"['kenapa', 'animasi', 'gerak', 'profil', 'maupun', 'diem']","['animasi_gerak', 'gerak_profil', 'kenapa_animasi', 'maupun_diem', 'profil_maupun']"
"['bagus', 'sesuai', 'gera', 'karakter', 'agak', 'patah', 'patah', 'gitu', 'gera', 'terimakasih']","['agak_patah', 'bagus_sesuai', 'gera_karakter', 'gera_terimakasih', 'gitu_gera', 'karakter_agak', 'patah_gitu', 'patah_patah', 'sesuai_gera']"
"['jauh', 'jika', 'banding', 'vainofglory']","['banding_vainofglory', 'jauh_jika', 'jika_banding']"
['bagus'],[]
"['cukup', 'bagus', 'masuk', 'lama', 'tunggu']","['bagus_masuk', 'cukup_bagus', 'lama_tunggu', 'masuk_lama']"
"['keren', 'butuh', 'strategi', 'mateng', 'asal', 'nabrak', 'playernya', 'ngetroll', 'kya']","['asal_nabrak', 'butuh_strategi', 'keren_butuh', 'mateng_asal', 'nabrak_playernya', 'ngetroll_kya', 'playernya_ngetroll', 'strategi_mateng']"
['suka'],[]
"['matchingnya', 'jelek']",['matchingnya_jelek']
"['kantau', 'jelek', 'buruk', 'banget', 'banyak', 'banget', 'uras', 'paket', 'sehingga', 'mendownload', 'butuh', 'paket', 'banyak', 'tolong', 'baik', 'jelek', 'tolol', 'banyak', 'pokok', 'bagus', 'buruk']","['bagus_buruk', 'baik_jelek', 'banget_banyak', 'banget_uras', 'banyak_banget', 'banyak_pokok', 'banyak_tolong', 'buruk_banget', 'butuh_paket', 'jelek_buruk', 'jelek_tolol', 'kantau_jelek', 'mendownload_butuh', 'paket_banyak', 'paket_sehingga', 'pokok_bagus', 'sehingga_mendownload', 'tolol_banyak', 'tolong_baik', 'uras_paket']"
