stopwords_removed,1-gram
"['semua', 'punya', 'buruk', 'mending', 'balik', 'emel', 'sana', 'gg', 'mas', 'menang', 'gg', 'binatang', 'menang', 'alias', 'ramah', 'based', 'cocok', 'indo', 'sedikit', 'alias', 'sepi', 'mending', 'emel', 'meski', 'kalah', 'grafik', 'tetap', 'happy', 'grafik', 'bagus', 'banyak', 'skin', 'gratis', 'playernya', 'stres', 'binatang', 'lebih']","['alias', 'bagus', 'balik', 'banyak', 'based', 'binatang', 'buruk', 'cocok', 'emel', 'gg', 'grafik', 'gratis', 'happy', 'indo', 'kalah', 'lebih', 'mas', 'menang', 'mending', 'meski', 'playernya', 'punya', 'ramah', 'sana', 'sedikit', 'semua', 'sepi', 'skin', 'stres', 'tetap']"
"['android', 'sudah', 'kuat', 'banyak', 'bug', 'paksa', 'hapus', 'bengkak', 'ruang']","['android', 'banyak', 'bengkak', 'bug', 'hapus', 'kuat', 'paksa', 'ruang', 'sudah']"
['baik'],['baik']
"['bagus', 'karakter', 'gratis']","['bagus', 'gratis', 'karakter']"
"['ngiklan', 'tempat', 'sepi']","['ngiklan', 'sepi', 'tempat']"
"['sanga', 'bagus']","['bagus', 'sanga']"
"['verry', 'good']","['good', 'verry']"
"['dear', 'timi', 'kenapa', 'poin', 'tambah', 'kurang', 'sudah', 'riset']","['dear', 'kenapa', 'kurang', 'poin', 'riset', 'sudah', 'tambah', 'timi']"
"['nggk', 'jelas', 'report', 'nggk', 'deteksi', 'dia', 'masalah', 'jelas', 'nggk', 'kontribusi', 'gitu', 'ngerasa', 'karakter', 'lemah', 'banget', 'item', 'adu', 'damage', 'tetap', 'kalah', 'item', 'tetap', 'damage', 'tipis', 'item', 'sesuai', 'kondisi', 'lawan', 'enak', 'critical', 'nggk', 'enak', 'kalah', 'kritikal', 'nggk', 'keluar', 'asa', 'nggk', 'jelas']","['adu', 'asa', 'banget', 'critical', 'damage', 'deteksi', 'dia', 'enak', 'gitu', 'item', 'jelas', 'kalah', 'karakter', 'keluar', 'kondisi', 'kontribusi', 'kritikal', 'lawan', 'lemah', 'masalah', 'ngerasa', 'nggk', 'report', 'sesuai', 'tetap', 'tipis']"
"['beratt', 'banget']","['banget', 'beratt']"
"['overall', 'bagus', 'kendala', 'sinyal', 'masalah', 'hitung']","['bagus', 'hitung', 'kendala', 'masalah', 'overall', 'sinyal']"
"['bagus', 'banget', 'pernah', 'coba']","['bagus', 'banget', 'coba', 'pernah']"
"['terlalu', 'dermawan']","['dermawan', 'terlalu']"
"['selalu', 'lawan', 'jago', 'adil']","['adil', 'jago', 'lawan', 'selalu']"
"['makin', 'report', 'makin', 'sampah']","['makin', 'report', 'sampah']"
"['done', 'minimal', 'sudah']","['done', 'minimal', 'sudah']"
"['bagus', 'suka', 'meyene']","['bagus', 'meyene', 'suka']"
"['tuntut', 'biar', 'lenyap']","['biar', 'lenyap', 'tuntut']"
"['banyak', 'bug', 'contoh', 'bug', 'suruh', 'unduh', 'baik', 'bug', 'developer']","['baik', 'banyak', 'bug', 'contoh', 'developer', 'suruh', 'unduh']"
"['klw', 'beri', 'jgn', 'bot', 'gaadil', 'gitu', 'musuh', 'proplayer', 'tom', 'bot']","['beri', 'bot', 'gaadil', 'gitu', 'jgn', 'klw', 'musuh', 'proplayer', 'tom']"
"['aneh', 'akun', 'facebook', 'gerak', 'nunggu', 'lama', 'tetap', 'masuk', 'harap', 'baik', 'masalah']","['akun', 'aneh', 'baik', 'facebook', 'gerak', 'harap', 'lama', 'masalah', 'masuk', 'nunggu', 'tetap']"
"['bagus', 'l']",['bagus']
"['bagus', 'seru', 'cantik', 'ganteng', 'mabar', 'teman', 'pasti', 'seru', 'yuk', 'coba']","['bagus', 'cantik', 'coba', 'ganteng', 'mabar', 'pasti', 'seru', 'teman', 'yuk']"
"['bagus', 'kurang', 'cuma', 'updatenya', 'biar', 'skin', 'baru', 'meski', 'baru']","['bagus', 'baru', 'biar', 'cuma', 'kurang', 'meski', 'skin', 'updatenya']"
"['andai', 'size', 'gb', 'pasti', 'v']","['andai', 'gb', 'pasti', 'size']"
"['bahkan', 'pacar', 'china', 'suka', 'suka', 'seru']","['bahkan', 'china', 'pacar', 'seru', 'suka']"
"['pintar', 'roamer', 'tank', 'buta']","['buta', 'pintar', 'roamer', 'tank']"
"['teman', 'jelek', 'kalah', 'rating', 'ngurang', 'bintang']","['bintang', 'jelek', 'kalah', 'ngurang', 'rating', 'teman']"
"['seru', 'pernah', 'beberapa', 'pilih', 'tunjuk', 'biasa', 'masuk', 'bug', 'masuk', 'meski', 'sudah', 'tunggu', 'lama', 'tolong', 'baik', 'bug']","['baik', 'beberapa', 'biasa', 'bug', 'lama', 'masuk', 'meski', 'pernah', 'pilih', 'seru', 'sudah', 'tolong', 'tunggu', 'tunjuk']"
"['best', 'games', 'but', 'please', 'make', 'matchup', 'same', 'as', 'our', 'level', 'adapt', 'whole', 'situation', 'overall', 'best', 'and', 'enjoyable']","['adapt', 'and', 'as', 'best', 'but', 'enjoyable', 'games', 'level', 'make', 'matchup', 'our', 'overall', 'please', 'same', 'situation', 'whole']"
"['harap', 'jangan', 'muncul', 'iklan', 'aplikasi', 'menggangu']","['aplikasi', 'harap', 'iklan', 'jangan', 'menggangu', 'muncul']"
"['jelekk', 'buruk']","['buruk', 'jelekk']"
"['engak', 'adil', 'musuh', 'terlalu', 'kuat', 'jangan', 'terlalu', 'kompetitif', 'jangan', 'tiru', 'terlalu', 'sulit']","['adil', 'engak', 'jangan', 'kompetitif', 'kuat', 'musuh', 'sulit', 'terlalu', 'tiru']"
['bagus'],['bagus']
"['terlalu', 'banyak', 'makan', 'memory', 'tolong', 'baik']","['baik', 'banyak', 'makan', 'memory', 'terlalu', 'tolong']"
"['enak', 'lagend']","['enak', 'lagend']"
"['seru', 'banget']","['banget', 'seru']"
"['sempurna', 'satu', 'males', 'ivent', 'terlalu', 'sulit', 'diam', 'ngerti', 'belum', 'liris', 'playstor', 'ivent', 'mudah', 'lama', 'lama', 'susah']","['belum', 'diam', 'ivent', 'lama', 'liris', 'males', 'mudah', 'ngerti', 'playstor', 'satu', 'sempurna', 'sulit', 'susah', 'terlalu']"
"['bug', 'event', 'bug', 'apakah', 'nomer', 'pengaruh']","['apakah', 'bug', 'event', 'nomer', 'pengaruh']"
['seru'],['seru']
"['sapa', 'minimal']","['minimal', 'sapa']"
"['bgus', 'bangett']","['bangett', 'bgus']"
"['bagus', 'kalah', 'bagus', 'lain', 'lama', 'banget', 'clasik', 'kadang', 'lama', 'tolong', 'baik']","['bagus', 'baik', 'banget', 'clasik', 'kadang', 'kalah', 'lain', 'lama', 'tolong']"
"['hey', 'timi', 'tolong', 'revamp', 'nezha', 'mirip', 'nezha', 'donghua', 'biar', 'keren']","['biar', 'donghua', 'hey', 'keren', 'mirip', 'nezha', 'revamp', 'timi', 'tolong']"
"['jeleg', 'banget']","['banget', 'jeleg']"
['yes'],['yes']
"['terlalu', 'lama']","['lama', 'terlalu']"
"['seru', 'banyak']","['banyak', 'seru']"
"['agak', 'berat', 'mungkin', 'kentang']","['agak', 'berat', 'kentang', 'mungkin']"
"['loading', 'stack']","['loading', 'stack']"
['niru'],['niru']
"['bintang', 'lima']","['bintang', 'lima']"
['baik'],['baik']
"['copy', 'paste']","['copy', 'paste']"
"['copy', 'legends']","['copy', 'legends']"
"['bagus', 'bngt', 'weh', 'wajib', 'weh']","['bagus', 'bngt', 'wajib', 'weh']"
"['bagus', 'ubah', 'nyata', 'lama', 'engkau', 'bahagia']","['bagus', 'bahagia', 'engkau', 'lama', 'nyata', 'ubah']"
"['lebih', 'enak', 'bintang', 'banyak', 'angela', 'mage', 'susah', 'cuma', 'bintang', 'mobule', 'banyak', 'gelap', 'stuck', 'epic', 'banyak', 'bintang', 'naik', 'hampir', 'mirip']","['angela', 'banyak', 'bintang', 'cuma', 'enak', 'epic', 'gelap', 'hampir', 'lebih', 'mage', 'mirip', 'mobule', 'naik', 'stuck', 'susah']"
['bagus'],['bagus']
"['keren', 'bngt']","['bngt', 'keren']"
['good'],['good']
"['naik', 'pitam', 'tolong', 'baik', 'offline', 'bot', 'terlalu', 'buruk']","['baik', 'bot', 'buruk', 'naik', 'offline', 'pitam', 'terlalu', 'tolong']"
"['minimal', 'coba', 'banyak', 'banyakin', 'tutorial', 'kenal', 'skill', 'youtube', 'btw', 'donwload', 'hoknya', 'youtube', 'tutorial', 'skill', 'ultimate', 'donghuaang', 'penghianat', 'teman']","['banyak', 'banyakin', 'btw', 'coba', 'donghuaang', 'donwload', 'hoknya', 'kenal', 'minimal', 'penghianat', 'skill', 'teman', 'tutorial', 'ultimate', 'youtube']"
"['top', 'up', 'token', 'batas', 'hadiah', 'masuk', 'payah']","['batas', 'hadiah', 'masuk', 'payah', 'token', 'top', 'up']"
"['servernya', 'dibaikin']","['dibaikin', 'servernya']"
"['sungguh', 'kecewa', 'lag', 'parah']","['kecewa', 'lag', 'parah', 'sungguh']"
"['bagus', 'imbang', 'melulu', 'lawan']","['bagus', 'imbang', 'lawan', 'melulu']"
"['kerenn', 'efek']","['efek', 'kerenn']"
"['juluk', 'kampung']","['juluk', 'kampung']"
"['buruk', 'anjikk', 'rusak', 'rugi', 'pukimak']","['anjikk', 'buruk', 'pukimak', 'rugi', 'rusak']"
"['baik', 'nilai', 'hadap', 'jungle', 'selalu', 'adil', 'sia', 'nyiakan', 'usaha', 'jalan', 'wave', 'split', 'push', 'objektif', 'lain']","['adil', 'baik', 'hadap', 'jalan', 'jungle', 'lain', 'nilai', 'nyiakan', 'objektif', 'push', 'selalu', 'sia', 'split', 'usaha', 'wave']"
"['macth', 'belum', 'platinum', 'star', 'turun', 'platinum', 'star']","['belum', 'macth', 'platinum', 'star', 'turun']"
"['bisah', 'masalah', 'bagus']","['bagus', 'bisah', 'masalah']"
"['bgus', 'dn', 'seru']","['bgus', 'dn', 'seru']"
['tiru'],['tiru']
"['makin', 'susah']","['makin', 'susah']"
['gaje'],['gaje']
['bagus'],['bagus']
['ngebosenin'],['ngebosenin']
"['lebih', 'baik']","['baik', 'lebih']"
[],[]
"['mentang', 'mainland', 'kebal', 'report', 'jg', 'adil', 'sorry', 'say', 'benah', 'otw', 'uninstall']","['adil', 'benah', 'jg', 'kebal', 'mainland', 'mentang', 'otw', 'report', 'say', 'sorry', 'uninstall']"
"['sampah', 'rekomend', 'manis', 'sudah', 'biasa', 'pasti', 'stres', 'ketemu', 'ph', 'indo', 'nyamar', 'sepuh', 'china', 'pokok', 'stres', 'lebih', 'dalam', 'inti', 'jangan', 'gamau', 'stres']","['biasa', 'china', 'dalam', 'gamau', 'indo', 'inti', 'jangan', 'ketemu', 'lebih', 'manis', 'nyamar', 'pasti', 'ph', 'pokok', 'rekomend', 'sampah', 'sepuh', 'stres', 'sudah']"
"['kira', 'rating', 'nyata', 'bukan']","['bukan', 'kira', 'nyata', 'rating']"
"['belum', 'sudah', 'lama', 'baru', 'comeback', 'cek', 'skin', 'dunhuang', 'encounter', 'yaria', 'hilang', 'ingat', 'pernah', 'skin', 'tolong', 'kasi', 'skin', 'dunhuang', 'encounter']","['baru', 'belum', 'cek', 'comeback', 'dunhuang', 'encounter', 'hilang', 'ingat', 'kasi', 'lama', 'pernah', 'skin', 'sudah', 'tolong', 'yaria']"
"['ad', 'isekai']","['ad', 'isekai']"
"['minimal', 'pakek', 'facebook']","['facebook', 'minimal', 'pakek']"
"['really', 'really', 'like', 'it', 'graphics', 'are', 'detailed', 'and', 'action', 'varied']","['action', 'and', 'are', 'detailed', 'graphics', 'it', 'like', 'really', 'varied']"
"['event', 'diulangulang', 'event', 'koin', 'skin', 'gratis', 'terlalu', 'sulit', 'hal', 'gampang', 'sengaja', 'susah', 'gacha', 'buruk', 'worth', 'it', 'keluar', 'duit']","['buruk', 'diulangulang', 'duit', 'event', 'gacha', 'gampang', 'gratis', 'hal', 'it', 'keluar', 'koin', 'sengaja', 'skin', 'sulit', 'susah', 'terlalu', 'worth']"
"['keren', 'grafik', 'bagus', 'dll']","['bagus', 'dll', 'grafik', 'keren']"
['bagus'],['bagus']
"['el', 'copy']","['copy', 'el']"
"['anj', 'imbang']","['anj', 'imbang']"
"['server', 'tolong', 'baik', 'jangan', 'cuma', 'skin', 'bagusin', 'lepas', 'servernya', 'busuk', 'bagus']","['bagus', 'bagusin', 'baik', 'busuk', 'cuma', 'jangan', 'lepas', 'server', 'servernya', 'skin', 'tolong']"
"['seru', 'banget', 'enak']","['banget', 'enak', 'seru']"
"['lumayan', 'tower', 'merah', 'musuh', 'sakit', 'banget', 'tolong', 'baik']","['baik', 'banget', 'lumayan', 'merah', 'musuh', 'sakit', 'tolong', 'tower']"
"['mantap', 'gan']","['gan', 'mantap']"
"['banget', 'banget', 'sukaa', 'maupun', 'kalah', 'menang', 'bintang', 'selalu', 'naik', 'jujur', 'seruu', 'banget', 'bugnya', 'sinyal', 'sinyal', 'bagus', 'digame', 'sinyal', 'merahkuning', 'aneh', 'moga', 'delevovernya', 'btw', 'mula', 'cocukk', 'banget', 'digame', 'oke', 'sekian', 'gaji']","['aneh', 'bagus', 'banget', 'bintang', 'btw', 'bugnya', 'cocukk', 'delevovernya', 'digame', 'gaji', 'jujur', 'kalah', 'maupun', 'menang', 'merahkuning', 'moga', 'mula', 'naik', 'oke', 'sekian', 'selalu', 'seruu', 'sinyal', 'sukaa']"
"['animasi', 'kelas', 'ribu', 'top', 'up']","['animasi', 'kelas', 'ribu', 'top', 'up']"
['suka'],['suka']
"['bagus', 'kalah', 'skin', 'mahal', 'hibur', 'kalah', 'niru']","['bagus', 'hibur', 'kalah', 'mahal', 'niru', 'skin']"
"['sudah', 'bagus', 'tolong', 'cepat', 'dalam', 'cari', 'playernya', 'lebih', 'imbang', 'satu', 'masa', 'tolong', 'rangin', 'pemakain', 'gb', 'kesi', 'yng', 'lain']","['bagus', 'cari', 'cepat', 'dalam', 'gb', 'imbang', 'kesi', 'lain', 'lebih', 'masa', 'pemakain', 'playernya', 'rangin', 'satu', 'sudah', 'tolong', 'yng']"
"['kapan', 'skin', 'zhuanzi', 'domba', 'rilis', 'global']","['domba', 'global', 'kapan', 'rilis', 'skin', 'zhuanzi']"
"['level', 'infinite', 'developer', 'harga', 'report', 'baru', 'pribadi', 'tier', 'granmaster', 'lebih', 'ketat', 'langgar', 'hitung', 'detik', 'kalah', 'langgar', 'bayar', 'salah']","['baru', 'bayar', 'detik', 'developer', 'granmaster', 'harga', 'hitung', 'infinite', 'kalah', 'ketat', 'langgar', 'lebih', 'level', 'pribadi', 'report', 'salah', 'tier']"
"['jangan', 'salah', 'kooperatif', 'teammate', 'sesuai', 'skill', 'selaku', 'seringkali', 'teammate', 'sesuai', 'kecewa', 'ikut', 'atur', 'rating', 'bintang', 'sampai', 'develop', 'perhati', 'keluh', 'bagai', 'selain', 'minim', 'kembang', 'pesat', 'monoton', 'adept']","['adept', 'atur', 'bagai', 'bintang', 'develop', 'ikut', 'jangan', 'kecewa', 'keluh', 'kembang', 'kooperatif', 'minim', 'monoton', 'perhati', 'pesat', 'rating', 'salah', 'sampai', 'selain', 'selaku', 'seringkali', 'sesuai', 'skill', 'teammate']"
"['baik', 'baru', 'mantap', 'tolong', 'masa', 'komplain', 'pass', 'saran', 'level', 'sampai', 'dapetin', 'full', 'hadiah', 'banyak', 'bahkan', 'cerah', 'banyak', 'sedia', 'lain', 'contoh', 'sekarang', 'banyak', 'ngikutin', 'pilih', 'gelar', 'bahkan', 'custom', 'tombol', 'skin']","['bahkan', 'baik', 'banyak', 'baru', 'cerah', 'contoh', 'custom', 'dapetin', 'full', 'gelar', 'hadiah', 'komplain', 'lain', 'level', 'mantap', 'masa', 'ngikutin', 'pass', 'pilih', 'sampai', 'saran', 'sedia', 'sekarang', 'skin', 'tolong', 'tombol']"
"['kurang', 'optimalisasi']","['kurang', 'optimalisasi']"
"['loving', 'this', 'sm']","['loving', 'sm', 'this']"
"['bagus', 'banget', 'sy', 'suka']","['bagus', 'banget', 'suka', 'sy']"
"['buruk', 'baik', 'sinyal', 'dongo', 'sinyal', 'jelek', 'sudah', 'heran', 'sinyal', 'wifi', 'bagus']","['bagus', 'baik', 'buruk', 'dongo', 'heran', 'jelek', 'sinyal', 'sudah', 'wifi']"
"['cocok', 'mula', 'mabar', 'saudara', 'teman']","['cocok', 'mabar', 'mula', 'saudara', 'teman']"
"['bagus', 'keren', 'cuma', 'item', 'erti', 'tolong', 'jelas', 'jelek', 'malas', 'kenapa', 'selalu', 'turun', 'baru', 'paling', 'malas', 'begini']","['bagus', 'baru', 'begini', 'cuma', 'erti', 'item', 'jelas', 'jelek', 'kenapa', 'keren', 'malas', 'paling', 'selalu', 'tolong', 'turun']"
"['mantap', 'pol', 'zuka']","['mantap', 'pol', 'zuka']"
"['suka', 'bgtt', 'seru', 'mainin', 'bosen']","['bgtt', 'bosen', 'mainin', 'seru', 'suka']"
"['terlalu', 'sepi', 'jarang', 'ketemu', 'serius', 'banyakab', 'ketemu', 'bot', 'harap', 'lebih', 'ramai', 'gabung', 'chinainggris', 'mohon', 'erti', 'terimakasih']","['banyakab', 'bot', 'chinainggris', 'erti', 'gabung', 'harap', 'jarang', 'ketemu', 'lebih', 'mohon', 'ramai', 'sepi', 'serius', 'terimakasih', 'terlalu']"
"['pls', 'sekarang', 'ramah', 'storage']","['pls', 'ramah', 'sekarang', 'storage']"
"['loding', 'lama']","['lama', 'loding']"
['elok'],['elok']
"['makin', 'susah', 'anjir', 'batas', 'ful', 'susah', 'tencen', 'kikir', 'benar', 'bayak', 'gelap', 'saran', 'baik', 'lag', 'gelap', 'tin', 'even', 'keluarin', 'kikir', 'amat', 'doak']","['amat', 'anjir', 'baik', 'batas', 'bayak', 'benar', 'doak', 'even', 'ful', 'gelap', 'keluarin', 'kikir', 'lag', 'makin', 'saran', 'susah', 'tencen', 'tin']"
"['gamee', 'amat', 'bagus', 'banding', 'cipta', 'moontod']","['amat', 'bagus', 'banding', 'cipta', 'gamee', 'moontod']"
"['kont', 'event', 'benar', 'ngent', 'sudah', 'undang', 'baru', 'jatoh', 'kartuu', 'jembutt']","['baru', 'benar', 'event', 'jatoh', 'jembutt', 'kartuu', 'kont', 'ngent', 'sudah', 'undang']"
"['bagus', 'mes', 'mw', 'nyambung', 'server', 'lama']","['bagus', 'lama', 'mes', 'mw', 'nyambung', 'server']"
"['lebih', 'baik', 'ai', 'hapus', 'guna', 'komplain', 'anomali', 'feeder', 'lolosin', 'afk', 'lolosin', 'anomali', 'lolosin', 'ai', 'guna', 'tolol']","['afk', 'ai', 'anomali', 'baik', 'feeder', 'guna', 'hapus', 'komplain', 'lebih', 'lolosin', 'tolol']"
"['bagus', 'klik', 'random', 'biar', 'asah', 'skill', 'semua']","['asah', 'bagus', 'biar', 'klik', 'random', 'semua', 'skill']"
"['developer', 'plinplan', 'baru', 'indonesia', 'buatin', 'skill', 'baru', 'tungguin', 'undur', 'sekarang', 'kabar', 'wadah', 'china', 'gitu', 'usah', 'gembar', 'gembor', 'asal', 'indonesia', 'kocak']","['asal', 'baru', 'buatin', 'china', 'developer', 'gembar', 'gembor', 'gitu', 'indonesia', 'kabar', 'kocak', 'plinplan', 'sekarang', 'skill', 'tungguin', 'undur', 'usah', 'wadah']"
['seru'],['seru']
"['tolong', 'balikin', 'kredit', 'score', 'masalah', 'jangan', 'lag', 'tolong', 'balikin', 'kredit', 'score']","['balikin', 'jangan', 'kredit', 'lag', 'masalah', 'score', 'tolong']"
"['laku', 'selalu', 'afk', 'tolol']","['afk', 'laku', 'selalu', 'tolol']"
"['banyak', 'gift']","['banyak', 'gift']"
"['udahlah', 'jelek', 'ikutin', 'mending']","['ikutin', 'jelek', 'mending', 'udahlah']"
"['lov', 'you', 'pdhal', 'gratis', 'devnya', 'baik', 'hati', 'skin', 'gratistrus', 'gacha', 'wangy', 'pokok', 'baik', 'moga', 'rame']","['baik', 'devnya', 'gacha', 'gratis', 'gratistrus', 'hati', 'lov', 'moga', 'pdhal', 'pokok', 'rame', 'skin', 'wangy', 'you']"
"['bagus', 'mula', 'jagok', 'skin', 'gratis', 'banyak', 'update', 'seru', 'bagus', 'buah', 'semangka', 'buah', 'kedondong', 'belum', 'downloaddongpantun', 'gitu']","['bagus', 'banyak', 'belum', 'buah', 'downloaddongpantun', 'gitu', 'gratis', 'jagok', 'kedondong', 'mula', 'semangka', 'seru', 'skin', 'update']"
['mantap'],['mantap']
"['bagus', 'banget']","['bagus', 'banget']"
"['hukum', 'guna', 'guna', 'jungle', 'mid', 'kurang', 'kredit', 'skor', 'minimal']","['guna', 'hukum', 'jungle', 'kredit', 'kurang', 'mid', 'minimal', 'skor']"
"['aplikasi', 'bagus']","['aplikasi', 'bagus']"
['mantab'],['mantab']
"['lag', 'bagus', 'dengerin', 'musik', 'online', 'lancaraja', 'merah', 'ubah', 'parah', 'banget', 'sihh', 'mohon', 'baik']","['bagus', 'baik', 'banget', 'dengerin', 'lag', 'lancaraja', 'merah', 'mohon', 'musik', 'online', 'parah', 'sihh', 'ubah']"
"['bagus', 'mantap']","['bagus', 'mantap']"
"['machmaking', 'buruk', 'pernah', 'even', 'skin', 'gratis', 'adil', 'baru', 'lama', 'sampah']","['adil', 'baru', 'buruk', 'even', 'gratis', 'lama', 'machmaking', 'pernah', 'sampah', 'skin']"
['joz'],['joz']
['darksistem'],['darksistem']
"['bagus', 'banget']","['bagus', 'banget']"
"['lot', 'skali']","['lot', 'skali']"
"['bug', 'event', 'suruh', 'ulang']","['bug', 'event', 'suruh', 'ulang']"
['gacor'],['gacor']
"['semua', 'masa', 'skin', 'sungguh', 'kecewa', 'beberapa']","['beberapa', 'kecewa', 'masa', 'semua', 'skin', 'sungguh']"
['oke'],['oke']
"['lama', 'dowlod', 'apdet', 'ples', 'grafik']","['apdet', 'dowlod', 'grafik', 'lama', 'ples']"
"['belum', 'beri', 'ulas', 'mana', 'rekan', 'se', 'bot', 'musuh', 'asli', 'mohon', 'baik', 'relevan', 'top', 'tier', 'sedang', 'master', 'ii', 'harap', 'baik', 'sebut', 'terimakasih']","['asli', 'baik', 'belum', 'beri', 'bot', 'harap', 'ii', 'mana', 'master', 'mohon', 'musuh', 'rekan', 'relevan', 'se', 'sebut', 'sedang', 'terimakasih', 'tier', 'top', 'ulas']"
"['gaada', 'ide', 'lain', 'niru']","['gaada', 'ide', 'lain', 'niru']"
"['iki', 'rek', 'mirip', 'bjirr']","['bjirr', 'iki', 'mirip', 'rek']"
"['cocok', 'keren', 'tanggal', 'jangan', 'arti', 'buah', 'alas', 'paling', 'enak', 'banget', 'dia', 'paling', 'enak', 'ikut', 'ikut', 'keren', 'ikut', 'sukses', 'pasang', 'siapa', 'kesel']","['alas', 'arti', 'banget', 'buah', 'cocok', 'dia', 'enak', 'ikut', 'jangan', 'keren', 'kesel', 'paling', 'pasang', 'siapa', 'sukses', 'tanggal']"
"['efek', 'visual', 'skin', 'bagus', 'banding', 'kelas', 'skin', 'epic', 'efek', 'tebal', 'jelas', 'banget', 'baik', 'tambah', 'banyak', 'skin', 'free', 'suka', 'skin', 'bruce', 'lee']","['bagus', 'baik', 'banding', 'banget', 'banyak', 'bruce', 'efek', 'epic', 'free', 'jelas', 'kelas', 'lee', 'skin', 'suka', 'tambah', 'tebal', 'visual']"
"['competitive', 'themed', 'but', 'lots', 'bot', 'and', 'unfair', 'anomalies', 'it', 'just', 'make', 'this', 'not', 'competitive', 'and', 'remove', 'all', 'tournaments']","['all', 'and', 'anomalies', 'bot', 'but', 'competitive', 'it', 'just', 'lots', 'make', 'not', 'remove', 'themed', 'this', 'tournaments', 'unfair']"
"['servernya', 'tolong', 'masa', 'situ', 'beri', 'sinyal', 'merah', 'suruh', 'baik', 'paket', 'full', 'banyak', 'sinyal', 'full', 'coba', 'please', 'try', 'so', 'hard']","['baik', 'banyak', 'beri', 'coba', 'full', 'hard', 'masa', 'merah', 'paket', 'please', 'servernya', 'sinyal', 'situ', 'so', 'suruh', 'tolong', 'try']"
['top'],['top']
"['matchup', 'sampah', 'layak', 'dimainin']","['dimainin', 'layak', 'matchup', 'sampah']"
"['luar', 'biasa', 'buruk', 'balance', 'balance', 'selalu', 'feeder', 'report', 'benar', 'benar', 'gada', 'guna', 'teman', 'satu', 'feeder', 'ngga', 'report', 'aneh', 'banget', 'nilai', 'akhir', 'teman', 'satu', 'feeder', 'notabene', 'nilai', 'otamatis', 'report', 'hadeuh', 'jangan', 'nilai', 'feeder', 'b', 'sekalipun', 'belum', 'tentu', 'report', 'benar', 'benar', 'aneh']","['akhir', 'aneh', 'balance', 'banget', 'belum', 'benar', 'biasa', 'buruk', 'feeder', 'gada', 'guna', 'hadeuh', 'jangan', 'luar', 'ngga', 'nilai', 'notabene', 'otamatis', 'report', 'satu', 'sekalipun', 'selalu', 'teman', 'tentu']"
"['update', 'baru', 'stuck', 'baru', 'detik', 'belum', 'pasuk', 'selesai', 'kenapa', 'begitu', 'stabil', 'lain', 'tolong', 'segera', 'baik']","['baik', 'baru', 'begitu', 'belum', 'detik', 'kenapa', 'lain', 'pasuk', 'segera', 'selesai', 'stabil', 'stuck', 'tolong', 'update']"
"['guardian', 'minimal', 'jago', 'lawan', 'jago']","['guardian', 'jago', 'lawan', 'minimal']"
['oke'],['oke']
['kren'],['kren']
['like'],['like']
"['bagus', 'suka', 'lucu', 'lucu', 'banget', 'dowllod', 'sia', 'sia', 'dehh', 'jangan', 'bawa', 'emosi', 'kalah', 'hehehe']","['bagus', 'banget', 'bawa', 'dehh', 'dowllod', 'emosi', 'hehehe', 'jangan', 'kalah', 'lucu', 'sia', 'suka']"
"['moga', 'baik', 'pernah', 'erti', 'senang', 'para', 'unik', 'cute', 'sexy', 'poko', 'jangan', 'sampai', 'bosan']","['baik', 'bosan', 'cute', 'erti', 'jangan', 'moga', 'para', 'pernah', 'poko', 'sampai', 'senang', 'sexy', 'unik']"
"['cuh', 'haram', 'makin', 'lama', 'makin', 'aneh', 'satuin', 'bayi', 'baru', 'lahir', 'ajg']","['ajg', 'aneh', 'baru', 'bayi', 'cuh', 'haram', 'lahir', 'lama', 'makin', 'satuin']"
"['bguss', 'nyaa']","['bguss', 'nyaa']"
"['wahai', 'developer', 'hormat', 'cinta', 'mohon', 'bug', 'crastuck', 'tekan', 'menu', 'profil', 'mulai', 'tanding', 'selesai', 'tanding', 'mohon', 'segera', 'baik', 'mohon', 'kepada', 'developer', 'bug', 'ganggu', 'tempat', 'bagus', 'lo', 'dukung', 'sudah', 'report', 'masalah', 'menu', 'hubung', 'lo', 'belum', 'selesai']","['bagus', 'baik', 'belum', 'bug', 'cinta', 'crastuck', 'developer', 'dukung', 'ganggu', 'hormat', 'hubung', 'kepada', 'lo', 'masalah', 'menu', 'mohon', 'mulai', 'profil', 'report', 'segera', 'selesai', 'sudah', 'tanding', 'tekan', 'tempat', 'wahai']"
"['minimal', 'kenapa', 'capai', 'digoogle', 'play']","['capai', 'digoogle', 'kenapa', 'minimal', 'play']"
"['ancur', 'ngetrol', 'kena', 'sanksi']","['ancur', 'kena', 'ngetrol', 'sanksi']"
"['parah', 'grandmaster', 'gelap', 'sampai', 'star', 'naik', 'turun', 'muluk', 'lawan', 'bagus', 'sendiri', 'bagus', 'imbang']","['bagus', 'gelap', 'grandmaster', 'imbang', 'lawan', 'muluk', 'naik', 'parah', 'sampai', 'sendiri', 'star', 'turun']"
"['tarik', 'filter', 'sedikit', 'banyak', 'gelap', 'negara', 'laen', 'susah', 'maennya']","['banyak', 'filter', 'gelap', 'laen', 'maennya', 'negara', 'sedikit', 'susah', 'tarik']"
