userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced,label
Pak Dowi,"pertama terimakasih telah menciptakan game epic ini 👍, dan aku memberi saran dan tolong ini di benahi lagi ya, saya minta tolong dengan sangat ini di benahi penyetaraan matching, ini sangat saya garis bawahi karena kalau main itu sungguh sangat tidak setara, apalagi kalau classic masak lagend dapetnya team masih pangkat warior kan nggak masuk akal sama sekali, itu aku mohon dengan sangat untuk di benahi lagi, ya kalau soal rank ya begitulah aku sudah maklum, tapi kalo classic ya itu berlebihan",2.1.18.11201,"pertama terimakasih telah menciptakan game epic ini 👍, dan aku memberi saran dan tolong ini di benahi lagi ya, saya minta tolong dengan sangat ini di benahi penyetaraan matching, ini sangat saya garis bawahi karena kalau main itu sungguh sangat tidak setara, apalagi kalau classic masak lagend dapetnya team masih pangkat warior kan nggak masuk akal sama sekali, itu aku mohon dengan sangat untuk di benahi lagi, ya kalau soal rank ya begitulah aku sudah maklum, tapi kalo classic ya itu berlebihan","['pertama', 'terimakasih', 'telah', 'menciptakan', 'game', 'epic', 'ini', '👍', ',', 'dan', 'aku', 'memberi', 'saran', 'dan', 'tolong', 'ini', 'di', 'benahi', 'lagi', 'ya', ',', 'saya', 'minta', 'tolong', 'dengan', 'sangat', 'ini', 'di', 'benahi', 'penyetaraan', 'matching', ',', 'ini', 'sangat', 'saya', 'garis', 'bawahi', 'karena', 'kalau', 'main', 'itu', 'sungguh', 'sangat', 'tidak', 'setara', ',', 'apalagi', 'kalau', 'classic', 'masak', 'lagend', 'dapetnya', 'team', 'masih', 'pangkat', 'warior', 'kan', 'nggak', 'masuk', 'akal', 'sama', 'sekali', ',', 'itu', 'aku', 'mohon', 'dengan', 'sangat', 'untuk', 'di', 'benahi', 'lagi', ',', 'ya', 'kalau', 'soal', 'rank', 'ya', 'begitulah', 'aku', 'sudah', 'maklum', ',', 'tapi', 'kalo', 'classic', 'ya', 'itu', 'berlebihan']","['pertama', 'terimakasih', 'telah', 'menciptakan', 'game', 'epic', 'ini', 'dan', 'aku', 'memberi', 'saran', 'dan', 'tolong', 'ini', 'di', 'benahi', 'lagi', 'ya', 'saya', 'minta', 'tolong', 'dengan', 'sangat', 'ini', 'di', 'benahi', 'penyetaraan', 'matching', 'ini', 'sangat', 'saya', 'garis', 'bawahi', 'karena', 'kalau', 'main', 'itu', 'sungguh', 'sangat', 'tidak', 'setara', 'apalagi', 'kalau', 'classic', 'masak', 'lagend', 'dapetnya', 'team', 'masih', 'pangkat', 'warior', 'kan', 'nggak', 'masuk', 'akal', 'sama', 'sekali', 'itu', 'aku', 'mohon', 'dengan', 'sangat', 'untuk', 'di', 'benahi', 'lagi', 'ya', 'kalau', 'soal', 'rank', 'ya', 'begitulah', 'aku', 'sudah', 'maklum', 'tapi', 'kalo', 'classic', 'ya', 'itu', 'berlebihan']","['pertama', 'terimakasih', 'cipta', 'epic', 'beri', 'saran', 'tolong', 'benah', 'minta', 'tolong', 'benah', 'matching', 'garis', 'bawah', 'sungguh', 'classic', 'lagend', 'dapetnya', 'pangkat', 'warior', 'masuk', 'akal', 'mohon', 'benah', 'begitu', 'sudah', 'maklum', 'classic', 'lebih']","['pertama', 'terimakasih', 'telah', 'cipta', 'game', 'epic', 'ini', 'dan', 'aku', 'beri', 'saran', 'dan', 'tolong', 'ini', 'di', 'benah', 'lagi', 'ya', 'saya', 'minta', 'tolong', 'dengan', 'sangat', 'ini', 'di', 'benah', 'tara', 'matching', 'ini', 'sangat', 'saya', 'garis', 'bawah', 'karena', 'kalau', 'main', 'itu', 'sungguh', 'sangat', 'tidak', 'tara', 'apalagi', 'kalau', 'classic', 'masak', 'lagend', 'dapetnya', 'team', 'masih', 'pangkat', 'warior', 'kan', 'nggak', 'masuk', 'akal', 'sama', 'sekali', 'itu', 'aku', 'mohon', 'dengan', 'sangat', 'untuk', 'di', 'benah', 'lagi', 'ya', 'kalau', 'soal', 'rank', 'ya', 'begitu', 'aku', 'sudah', 'maklum', 'tapi', 'kalo', 'classic', 'ya', 'itu', 'lebih']","['pertama', 'terimakasih', 'telah', 'cipta', 'game', 'epic', 'ini', 'dan', 'aku', 'beri', 'saran', 'dan', 'tolong', 'ini', 'di', 'benah', 'lagi', 'ya', 'aku', 'minta', 'tolong', 'dengan', 'sangat', 'ini', 'di', 'benah', 'tara', 'matching', 'ini', 'sangat', 'aku', 'garis', 'bawah', 'karena', 'kalau', 'main', 'itu', 'sungguh', 'sangat', 'tidak', 'tara', 'apalagi', 'kalau', 'classic', 'masak', 'lagend', 'dapetnya', 'team', 'masih', 'pangkat', 'warior', 'kan', 'tidak', 'masuk', 'akal', 'sama', 'sekali', 'itu', 'aku', 'mohon', 'dengan', 'sangat', 'untuk', 'di', 'benah', 'lagi', 'ya', 'kalau', 'soal', 'rank', 'ya', 'begitu', 'aku', 'sudah', 'maklum', 'tapi', 'kalau', 'classic', 'ya', 'itu', 'lebih']",neutral
Shirokuma,sistem matchmaking selalu gak adil dimana musuh terlalu jago dan tim saya masih pemula.,1.9.99.10932,sistem matchmaking selalu gak adil dimana musuh terlalu jago dan tim saya masih pemula.,"['sistem', 'matchmaking', 'selalu', 'gak', 'adil', 'dimana', 'musuh', 'terlalu', 'jago', 'dan', 'tim', 'saya', 'masih', 'pemula', '.']","['sistem', 'matchmaking', 'selalu', 'gak', 'adil', 'dimana', 'musuh', 'terlalu', 'jago', 'dan', 'tim', 'saya', 'masih', 'pemula']","['selalu', 'adil', 'mana', 'musuh', 'terlalu', 'jago', 'mula']","['sistem', 'matchmaking', 'selalu', 'gak', 'adil', 'mana', 'musuh', 'terlalu', 'jago', 'dan', 'tim', 'saya', 'masih', 'mula']","['sistem', 'matchmaking', 'selalu', 'tidak', 'adil', 'mana', 'musuh', 'terlalu', 'jago', 'dan', 'team', 'aku', 'masih', 'mula']",neutral
Mutasor Mas,ketemu tim bot Mulu,1.9.99.10932,ketemu tim bot mulu,"['ketemu', 'tim', 'bot', 'mulu']","['ketemu', 'tim', 'bot', 'mulu']","['ketemu', 'bot']","['ketemu', 'tim', 'bot', 'mulu']","['ketemu', 'team', 'bot', 'mulu']",negative
Nafila Nafsa,"minimal kalo ngasih musuh ama tim sendiri yang seimbang laa,apa inii tim sendiri main gabisaa tapi tim lawan di kasih yang jago gimana mau menang",2.1.18.11201,"minimal kalo ngasih musuh ama tim sendiri yang seimbang laa,apa inii tim sendiri main gabisaa tapi tim lawan di kasih yang jago gimana mau menang","['minimal', 'kalo', 'ngasih', 'musuh', 'ama', 'tim', 'sendiri', 'yang', 'seimbang', 'laa', ',', 'apa', 'inii', 'tim', 'sendiri', 'main', 'gabisaa', 'tapi', 'tim', 'lawan', 'di', 'kasih', 'yang', 'jago', 'gimana', 'mau', 'menang']","['minimal', 'kalo', 'ngasih', 'musuh', 'ama', 'tim', 'sendiri', 'yang', 'seimbang', 'laa', 'apa', 'inii', 'tim', 'sendiri', 'main', 'gabisaa', 'tapi', 'tim', 'lawan', 'di', 'kasih', 'yang', 'jago', 'gimana', 'mau', 'menang']","['minimal', 'beri', 'musuh', 'sendiri', 'imbang', 'laa', 'sendiri', 'gabisaa', 'lawan', 'jago', 'gimana', 'menang']","['minimal', 'kalo', 'ngasih', 'musuh', 'ama', 'tim', 'sendiri', 'yang', 'imbang', 'laa', 'apa', 'ini', 'tim', 'sendiri', 'main', 'gabisaa', 'tapi', 'tim', 'lawan', 'di', 'kasih', 'yang', 'jago', 'gimana', 'mau', 'menang']","['minimal', 'kalau', 'beri', 'musuh', 'ama', 'team', 'sendiri', 'yang', 'imbang', 'laa', 'apa', 'ini', 'team', 'sendiri', 'main', 'gabisaa', 'tapi', 'team', 'lawan', 'di', 'kasih', 'yang', 'jago', 'gimana', 'mau', 'menang']",neutral
Ratna Cute,gem inih bagus,,gem inih bagus,"['gem', 'inih', 'bagus']","['gem', 'inih', 'bagus']","['inih', 'bagus']","['gem', 'inih', 'bagus']","['game', 'inih', 'bagus']",positive
Amar Rusli,bermain mobile legends sangat seruu,2.1.18.11201,bermain mobile legends sangat seruu,"['bermain', 'mobile', 'legends', 'sangat', 'seruu']","['bermain', 'mobile', 'legends', 'sangat', 'seruu']","['legends', 'seruu']","['main', 'mobile', 'legends', 'sangat', 'seruu']","['main', 'mobile', 'legends', 'sangat', 'seruu']",positive
Dewiaja,sangat baik,2.1.18.11201,sangat baik,"['sangat', 'baik']","['sangat', 'baik']",['baik'],"['sangat', 'baik']","['sangat', 'baik']",positive
Muh Reyhan,game kotol lose lose Mulu semoga ceper mati lu nonton,1.9.93.10904,game kotol lose lose mulu semoga ceper mati lu nonton,"['game', 'kotol', 'lose', 'lose', 'mulu', 'semoga', 'ceper', 'mati', 'lu', 'nonton']","['game', 'kotol', 'lose', 'lose', 'mulu', 'semoga', 'ceper', 'mati', 'lu', 'nonton']","['kotol', 'lose', 'lose', 'moga', 'ceper', 'mati', 'nonton']","['game', 'kotol', 'lose', 'lose', 'mulu', 'moga', 'ceper', 'mati', 'lu', 'nonton']","['game', 'kotol', 'lose', 'lose', 'mulu', 'moga', 'ceper', 'mati', 'kamu', 'nonton']",negative
m_syihab,game tai,2.1.18.11201,game tai,"['game', 'tai']","['game', 'tai']",['tai'],"['game', 'tai']","['game', 'tai']",negative
Angga Arga Dinata,Bantu lah sistemnya....,1.7.94.8681,bantu lah sistemnya....,"['bantu', 'lah', 'sistemnya', '....']","['bantu', 'lah', 'sistemnya']",['bantu'],"['bantu', 'lah', 'sistem']","['bantu', 'lah', 'sistem']",negative
Fikri Firdaus,tolong di perbaiki system nya,2.1.18.11201,tolong di perbaiki system nya,"['tolong', 'di', 'perbaiki', 'system', 'nya']","['tolong', 'di', 'perbaiki', 'system', 'nya']","['tolong', 'baik']","['tolong', 'di', 'baik', 'system', 'nya']","['tolong', 'di', 'baik', 'sistem', 'nya']",neutral
Kage,gamenya bagus Ampe rata-rata playernya SDM nya pada turun 😌,,gamenya bagus ampe rata-rata playernya sdm nya pada turun 😌,"['gamenya', 'bagus', 'ampe', 'rata-rata', 'playernya', 'sdm', 'nya', 'pada', 'turun', '😌']","['gamenya', 'bagus', 'ampe', 'ratarata', 'playernya', 'sdm', 'nya', 'pada', 'turun']","['bagus', 'ampe', 'ratarata', 'playernya', 'sdm', 'turun']","['gamenya', 'bagus', 'ampe', 'ratarata', 'playernya', 'sdm', 'nya', 'pada', 'turun']","['game', 'bagus', 'ampe', 'ratarata', 'playernya', 'sdm', 'nya', 'pada', 'turun']",negative
bilal Alfarizki,wah gamenya keren banget ada ruang clasik brawel arkade dan tang jadi aku kasing bintang lima dan musuhnya botsemua padaha tang aku epik kenapa musuhnya bot,2.1.18.11201,wah gamenya keren banget ada ruang clasik brawel arkade dan tang jadi aku kasing bintang lima dan musuhnya botsemua padaha tang aku epik kenapa musuhnya bot,"['wah', 'gamenya', 'keren', 'banget', 'ada', 'ruang', 'clasik', 'brawel', 'arkade', 'dan', 'tang', 'jadi', 'aku', 'kasing', 'bintang', 'lima', 'dan', 'musuhnya', 'botsemua', 'padaha', 'tang', 'aku', 'epik', 'kenapa', 'musuhnya', 'bot']","['wah', 'gamenya', 'keren', 'banget', 'ada', 'ruang', 'clasik', 'brawel', 'arkade', 'dan', 'tang', 'jadi', 'aku', 'kasing', 'bintang', 'lima', 'dan', 'musuhnya', 'botsemua', 'padaha', 'tang', 'aku', 'epik', 'kenapa', 'musuhnya', 'bot']","['wah', 'keren', 'banget', 'ruang', 'clasik', 'brawel', 'arkade', 'tang', 'kasing', 'bintang', 'lima', 'musuh', 'botsemua', 'padaha', 'tang', 'epik', 'kenapa', 'musuh', 'bot']","['wah', 'gamenya', 'keren', 'banget', 'ada', 'ruang', 'clasik', 'brawel', 'arkade', 'dan', 'tang', 'jadi', 'aku', 'kasing', 'bintang', 'lima', 'dan', 'musuh', 'botsemua', 'padaha', 'tang', 'aku', 'epik', 'kenapa', 'musuh', 'bot']","['wah', 'game', 'keren', 'banget', 'ada', 'ruang', 'clasik', 'brawel', 'arkade', 'dan', 'tang', 'jadi', 'aku', 'kasing', 'bintang', 'lima', 'dan', 'musuh', 'botsemua', 'padaha', 'tang', 'aku', 'epik', 'kenapa', 'musuh', 'bot']",neutral
Sulasto Lutfi,monton babi selalu kasih tim sampah,2.1.18.11201,monton babi selalu kasih tim sampah,"['monton', 'babi', 'selalu', 'kasih', 'tim', 'sampah']","['monton', 'babi', 'selalu', 'kasih', 'tim', 'sampah']","['babi', 'selalu', 'sampah']","['monton', 'babi', 'selalu', 'kasih', 'tim', 'sampah']","['moonton', 'babi', 'selalu', 'kasih', 'team', 'sampah']",negative
Tamprin Riyadi,hampir semuah player ml dark sistem kecewa saya,,hampir semuah player ml dark sistem kecewa saya,"['hampir', 'semuah', 'player', 'ml', 'dark', 'sistem', 'kecewa', 'saya']","['hampir', 'semuah', 'player', 'ml', 'dark', 'sistem', 'kecewa', 'saya']","['hampir', 'semuah', 'gelap', 'kecewa']","['hampir', 'semuah', 'player', 'ml', 'dark', 'sistem', 'kecewa', 'saya']","['hampir', 'semuah', 'player', 'ml', 'gelap', 'sistem', 'kecewa', 'aku']",negative
Iyan Dwi,"jaringannya benerin dong , game rusak",2.1.18.11201,"jaringannya benerin dong , game rusak","['jaringannya', 'benerin', 'dong', ',', 'game', 'rusak']","['jaringannya', 'benerin', 'dong', 'game', 'rusak']","['rusak', 'rusak']","['jaring', 'benerin', 'dong', 'game', 'rusak']","['jaring', 'rusak', 'dong', 'game', 'rusak']",negative
Yandi Ramdani,kenapa sih moonton selalu kasih tim bot Mulu capek,,kenapa sih moonton selalu kasih tim bot mulu capek,"['kenapa', 'sih', 'moonton', 'selalu', 'kasih', 'tim', 'bot', 'mulu', 'capek']","['kenapa', 'sih', 'moonton', 'selalu', 'kasih', 'tim', 'bot', 'mulu', 'capek']","['kenapa', 'selalu', 'bot', 'capek']","['kenapa', 'sih', 'moonton', 'selalu', 'kasih', 'tim', 'bot', 'mulu', 'capek']","['kenapa', 'sih', 'moonton', 'selalu', 'kasih', 'team', 'bot', 'mulu', 'capek']",negative
RIZKI MAUL,game bagong,2.1.18.11201,game bagong,"['game', 'bagong']","['game', 'bagong']",['bagong'],"['game', 'bagong']","['game', 'bagong']",negative
Nirwana Nirwana,drak sistem banyak,,drak sistem banyak,"['drak', 'sistem', 'banyak']","['drak', 'sistem', 'banyak']","['gelap', 'banyak']","['drak', 'sistem', 'banyak']","['gelap', 'sistem', 'banyak']",negative
Juli,kebanyakan darksistem. n sering leg,2.1.18.11201,kebanyakan darksistem. n sering leg,"['kebanyakan', 'darksistem', '.', 'n', 'sering', 'leg']","['kebanyakan', 'darksistem', 'n', 'sering', 'leg']","['banyak', 'darksistem', 'n', 'lag']","['banyak', 'darksistem', 'n', 'sering', 'leg']","['banyak', 'darksistem', 'n', 'sering', 'lag']",negative
Feni alvionita,"Ml skrng jaringannya suka lag, pdahl bukak apk yg lain lancar²aja!!",2.1.18.11201,"ml skrng jaringannya suka lag, pdahl bukak apk yg lain lancar²aja!!","['ml', 'skrng', 'jaringannya', 'suka', 'lag', ',', 'pdahl', 'bukak', 'apk', 'yg', 'lain', 'lancar²aja', '!', '!']","['ml', 'skrng', 'jaringannya', 'suka', 'lag', 'pdahl', 'bukak', 'apk', 'yg', 'lain', 'lancaraja']","['skrng', 'suka', 'lag', 'pdahl', 'bukak', 'apk', 'lain', 'lancaraja']","['ml', 'skrng', 'jaring', 'suka', 'lag', 'pdahl', 'bukak', 'apk', 'yg', 'lain', 'lancaraja']","['ml', 'skrng', 'jaring', 'suka', 'lag', 'pdahl', 'bukak', 'apk', 'yang', 'lain', 'lancaraja']",negative
Iqbal Iqromi,game nya bagus tapi setiap login semua dowlodtannya selalu hilang padahal hanya ditinggal sekolah SMP aja udah hilang mohon diperbaiki ya semoga di perhatikan segitu aja mohon kerja sama nya🙏,2.1.18.11201,game nya bagus tapi setiap login semua dowlodtannya selalu hilang padahal hanya ditinggal sekolah smp aja udah hilang mohon diperbaiki ya semoga di perhatikan segitu aja mohon kerja sama nya🙏,"['game', 'nya', 'bagus', 'tapi', 'setiap', 'login', 'semua', 'dowlodtannya', 'selalu', 'hilang', 'padahal', 'hanya', 'ditinggal', 'sekolah', 'smp', 'aja', 'udah', 'hilang', 'mohon', 'diperbaiki', 'ya', 'semoga', 'di', 'perhatikan', 'segitu', 'aja', 'mohon', 'kerja', 'sama', 'nya🙏']","['game', 'nya', 'bagus', 'tapi', 'setiap', 'login', 'semua', 'dowlodtannya', 'selalu', 'hilang', 'padahal', 'hanya', 'ditinggal', 'sekolah', 'smp', 'aja', 'udah', 'hilang', 'mohon', 'diperbaiki', 'ya', 'semoga', 'di', 'perhatikan', 'segitu', 'aja', 'mohon', 'kerja', 'sama', 'nya']","['bagus', 'semua', 'dowlodtannya', 'selalu', 'hilang', 'tinggal', 'sekolah', 'smp', 'hilang', 'mohon', 'baik', 'moga', 'perhati', 'segitu', 'mohon', 'kerja']","['game', 'nya', 'bagus', 'tapi', 'tiap', 'login', 'semua', 'dowlodtannya', 'selalu', 'hilang', 'padahal', 'hanya', 'tinggal', 'sekolah', 'smp', 'aja', 'udah', 'hilang', 'mohon', 'baik', 'ya', 'moga', 'di', 'perhati', 'segitu', 'aja', 'mohon', 'kerja', 'sama', 'nya']","['game', 'nya', 'bagus', 'tapi', 'tiap', 'login', 'semua', 'dowlodtannya', 'selalu', 'hilang', 'padahal', 'hanya', 'tinggal', 'sekolah', 'smp', 'aja', 'udah', 'hilang', 'mohon', 'baik', 'ya', 'moga', 'di', 'perhati', 'segitu', 'aja', 'mohon', 'kerja', 'sama', 'nya']",negative
Uum Umyanah,main nya seru GK ada iklann skin nya banyakk ada Lukas zilong dan lain lain,2.1.18.11201,main nya seru gk ada iklann skin nya banyakk ada lukas zilong dan lain lain,"['main', 'nya', 'seru', 'gk', 'ada', 'iklann', 'skin', 'nya', 'banyakk', 'ada', 'lukas', 'zilong', 'dan', 'lain', 'lain']","['main', 'nya', 'seru', 'gk', 'ada', 'iklann', 'skin', 'nya', 'banyakk', 'ada', 'lukas', 'zilong', 'dan', 'lain', 'lain']","['seru', 'iklann', 'skin', 'banyakk', 'lukas', 'zilong', 'lain', 'lain']","['main', 'nya', 'seru', 'gk', 'ada', 'iklann', 'skin', 'nya', 'banyakk', 'ada', 'lukas', 'zilong', 'dan', 'lain', 'lain']","['main', 'nya', 'seru', 'tidak', 'ada', 'iklann', 'skin', 'nya', 'banyakk', 'ada', 'lukas', 'zilong', 'dan', 'lain', 'lain']",positive
Rizal Lipek,jaringan makin ancor.... sering laq sekrang...padahal jaringan hp gw bagus,2.1.18.11201,jaringan makin ancor.... sering laq sekrang...padahal jaringan hp gw bagus,"['jaringan', 'makin', 'ancor', '....', 'sering', 'laq', 'sekrang', '...', 'padahal', 'jaringan', 'hp', 'gw', 'bagus']","['jaringan', 'makin', 'ancor', 'sering', 'laq', 'sekrang', 'padahal', 'jaringan', 'hp', 'gw', 'bagus']","['makin', 'ancor', 'laq', 'sekrang', 'bagus']","['jaring', 'makin', 'ancor', 'sering', 'laq', 'sekrang', 'padahal', 'jaring', 'hp', 'gw', 'bagus']","['jaring', 'makin', 'ancor', 'sering', 'laq', 'sekrang', 'padahal', 'jaring', 'hp', 'aku', 'bagus']",negative
Ramli Joker,makin hari Makin buruk setiap main selalu Ngelag Gamenya mulai bikin jengkel,1.7.44.8111,makin hari makin buruk setiap main selalu ngelag gamenya mulai bikin jengkel,"['makin', 'hari', 'makin', 'buruk', 'setiap', 'main', 'selalu', 'ngelag', 'gamenya', 'mulai', 'bikin', 'jengkel']","['makin', 'hari', 'makin', 'buruk', 'setiap', 'main', 'selalu', 'ngelag', 'gamenya', 'mulai', 'bikin', 'jengkel']","['makin', 'makin', 'buruk', 'selalu', 'lag', 'mulai', 'jengkel']","['makin', 'hari', 'makin', 'buruk', 'tiap', 'main', 'selalu', 'ngelag', 'gamenya', 'mulai', 'bikin', 'jengkel']","['makin', 'hari', 'makin', 'buruk', 'tiap', 'main', 'selalu', 'lag', 'game', 'mulai', 'bikin', 'jengkel']",negative
Muhammad Fauzan Hafian,kenapa pas main padahal team atau musuh pake skin tapi pas gameplay malah gak keliatan pake skin gaje ml sekarang,,kenapa pas main padahal team atau musuh pake skin tapi pas gameplay malah gak keliatan pake skin gaje ml sekarang,"['kenapa', 'pas', 'main', 'padahal', 'team', 'atau', 'musuh', 'pake', 'skin', 'tapi', 'pas', 'gameplay', 'malah', 'gak', 'keliatan', 'pake', 'skin', 'gaje', 'ml', 'sekarang']","['kenapa', 'pas', 'main', 'padahal', 'team', 'atau', 'musuh', 'pake', 'skin', 'tapi', 'pas', 'gameplay', 'malah', 'gak', 'keliatan', 'pake', 'skin', 'gaje', 'ml', 'sekarang']","['kenapa', 'musuh', 'skin', 'skin', 'gaje', 'sekarang']","['kenapa', 'pas', 'main', 'padahal', 'team', 'atau', 'musuh', 'pake', 'skin', 'tapi', 'pas', 'gameplay', 'malah', 'gak', 'liat', 'pake', 'skin', 'gaje', 'ml', 'sekarang']","['kenapa', 'pas', 'main', 'padahal', 'team', 'atau', 'musuh', 'pakai', 'skin', 'tapi', 'pas', 'gameplay', 'malah', 'tidak', 'liat', 'pakai', 'skin', 'gaje', 'ml', 'sekarang']",negative
Bayu Pamungkas,game gak jelas sinyal 4G kok bisa2 nya ngeleg dalem game game ampas,2.1.18.11201,game gak jelas sinyal 4g kok bisa2 nya ngeleg dalem game game ampas,"['game', 'gak', 'jelas', 'sinyal', '4g', 'kok', 'bisa2', 'nya', 'ngeleg', 'dalem', 'game', 'game', 'ampas']","['game', 'gak', 'jelas', 'sinyal', 'g', 'kok', 'bisa', 'nya', 'ngeleg', 'dalem', 'game', 'game', 'ampas']","['jelas', 'sinyal', 'lag', 'dalem', 'buruk']","['game', 'gak', 'jelas', 'sinyal', 'g', 'kok', 'bisa', 'nya', 'ngeleg', 'dalem', 'game', 'game', 'ampas']","['game', 'tidak', 'jelas', 'sinyal', 'tidak', 'kok', 'bisa', 'nya', 'lag', 'dalem', 'game', 'game', 'buruk']",negative
Rizky Raditya,"game Kon**ol,Anjg nge lag parah c*k",1.9.64.10601,"game kon**ol,anjg nge lag parah c*k","['game', 'kon', '*', '*', 'ol', ',', 'anjg', 'nge', 'lag', 'parah', 'c', '*', 'k']","['game', 'kon', 'ol', 'anjg', 'nge', 'lag', 'parah', 'c', 'k']","['kon', 'ol', 'anjg', 'lag', 'parah', 'c', 'k']","['game', 'kon', 'ol', 'anjg', 'nge', 'lag', 'parah', 'c', 'k']","['game', 'kon', 'ol', 'anjg', 'nge', 'lag', 'parah', 'c', 'k']",negative
Ade Irawan,game nya lumayan bagus tapi gak tipe aku banget jadi aku kasih rating 4 lebih enakan ini daripada honor of king dari segi gamplay bagus,,game nya lumayan bagus tapi gak tipe aku banget jadi aku kasih rating 4 lebih enakan ini daripada honor of king dari segi gamplay bagus,"['game', 'nya', 'lumayan', 'bagus', 'tapi', 'gak', 'tipe', 'aku', 'banget', 'jadi', 'aku', 'kasih', 'rating', '4', 'lebih', 'enakan', 'ini', 'daripada', 'honor', 'of', 'king', 'dari', 'segi', 'gamplay', 'bagus']","['game', 'nya', 'lumayan', 'bagus', 'tapi', 'gak', 'tipe', 'aku', 'banget', 'jadi', 'aku', 'kasih', 'rating', 'lebih', 'enakan', 'ini', 'daripada', 'honor', 'of', 'king', 'dari', 'segi', 'gamplay', 'bagus']","['lumayan', 'bagus', 'tipe', 'banget', 'rating', 'lebih', 'enak', 'king', 'segi', 'gamplay', 'bagus']","['game', 'nya', 'lumayan', 'bagus', 'tapi', 'gak', 'tipe', 'aku', 'banget', 'jadi', 'aku', 'kasih', 'rating', 'lebih', 'enak', 'ini', 'daripada', 'honor', 'of', 'king', 'dari', 'segi', 'gamplay', 'bagus']","['game', 'nya', 'lumayan', 'bagus', 'tapi', 'tidak', 'tipe', 'aku', 'banget', 'jadi', 'aku', 'kasih', 'rating', 'lebih', 'enak', 'ini', 'daripada', 'honor', 'of', 'king', 'dari', 'segi', 'gamplay', 'bagus']",neutral
Linda Inda,dikasih tim draksistem Mulu,2.1.18.11201,dikasih tim draksistem mulu,"['dikasih', 'tim', 'draksistem', 'mulu']","['dikasih', 'tim', 'draksistem', 'mulu']",['draksistem'],"['kasih', 'tim', 'draksistem', 'mulu']","['kasih', 'team', 'draksistem', 'mulu']",negative
Fakhri Muzaky,game gak jelas tim nya drak sistem semua gua mulu yang gendong,2.1.18.11201,game gak jelas tim nya drak sistem semua gua mulu yang gendong,"['game', 'gak', 'jelas', 'tim', 'nya', 'drak', 'sistem', 'semua', 'gua', 'mulu', 'yang', 'gendong']","['game', 'gak', 'jelas', 'tim', 'nya', 'drak', 'sistem', 'semua', 'gua', 'mulu', 'yang', 'gendong']","['jelas', 'gelap', 'semua', 'gendong']","['game', 'gak', 'jelas', 'tim', 'nya', 'drak', 'sistem', 'semua', 'gua', 'mulu', 'yang', 'gendong']","['game', 'tidak', 'jelas', 'team', 'nya', 'gelap', 'sistem', 'semua', 'aku', 'mulu', 'yang', 'gendong']",negative
Moch Zainuddin Jp,sering ilang signal,1.9.70.10634,sering ilang signal,"['sering', 'ilang', 'signal']","['sering', 'ilang', 'signal']","['ilang', 'signal']","['sering', 'ilang', 'signal']","['sering', 'ilang', 'signal']",negative
Theo Valendro,woy monton lu kenapa sih makin hari makin ngeleg sinyal gua pdhal kouta gua byk sinyal gua hijau tapi kenapa sering lag? #skin perbanyak leg di biarin,2.1.18.11201,woy monton lu kenapa sih makin hari makin ngeleg sinyal gua pdhal kouta gua byk sinyal gua hijau tapi kenapa sering lag? #skin perbanyak leg di biarin,"['woy', 'monton', 'lu', 'kenapa', 'sih', 'makin', 'hari', 'makin', 'ngeleg', 'sinyal', 'gua', 'pdhal', 'kouta', 'gua', 'byk', 'sinyal', 'gua', 'hijau', 'tapi', 'kenapa', 'sering', 'lag', '?', '#', 'skin', 'perbanyak', 'leg', 'di', 'biarin']","['woy', 'monton', 'lu', 'kenapa', 'sih', 'makin', 'hari', 'makin', 'ngeleg', 'sinyal', 'gua', 'pdhal', 'kouta', 'gua', 'byk', 'sinyal', 'gua', 'hijau', 'tapi', 'kenapa', 'sering', 'lag', 'skin', 'perbanyak', 'leg', 'di', 'biarin']","['woy', 'kenapa', 'makin', 'makin', 'lag', 'sinyal', 'pdhal', 'kouta', 'byk', 'sinyal', 'hijau', 'kenapa', 'lag', 'skin', 'banyak', 'lag', 'biarin']","['woy', 'monton', 'lu', 'kenapa', 'sih', 'makin', 'hari', 'makin', 'ngeleg', 'sinyal', 'gua', 'pdhal', 'kouta', 'gua', 'byk', 'sinyal', 'gua', 'hijau', 'tapi', 'kenapa', 'sering', 'lag', 'skin', 'banyak', 'leg', 'di', 'biarin']","['woy', 'moonton', 'kamu', 'kenapa', 'sih', 'makin', 'hari', 'makin', 'lag', 'sinyal', 'aku', 'pdhal', 'kouta', 'aku', 'byk', 'sinyal', 'aku', 'hijau', 'tapi', 'kenapa', 'sering', 'lag', 'skin', 'banyak', 'lag', 'di', 'biarin']",negative
